,,Subject,,,294,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,3,
,,Master,,,,
,,Date,,,2023-07-20,
1336,656,075,Input,33,Off1A1,,
1337,658,830,Input,3,On1A3,,
1338,658,830,Exit,23,sec3,3,
1339,658,830,Entry,24,prematuresec7,,
1340,658,830,Reg,16,premsec3,   10,000,
1341,658,840,Exit,24,prematuresec7,Time,
1342,658,840,Entry,4,Premature,,
1343,658,840,Reg,5,ComptPremat,   38,000,
1344,658,845,Exit,4,Premature,Time,
1345,658,845,Entry,5,TimeOut,,
1346,660,130,Input,2,On1A2,,
1347,660,140,Input,35,Off1A3,,
1348,660,775,Input,3,On1A3,,
1349,660,785,Input,34,Off1A2,,
1350,661,425,Input,2,On1A2,,
1351,661,435,Input,35,Off1A3,,
1352,663,375,Input,34,Off1A2,,
1353,663,850,Exit,5,TimeOut,Time,
1354,663,850,Entry,1,MagEntry,,
1355,663,850,Reg,2,ComptNbessai,   46,000,
1356,663,850,Reg,12,Accuracy,   66,667,
1357,663,850,Reg,13,Omission,    2,174,
1358,665,985,Input,4,On1A4,,
1359,666,705,Input,2,On1A2,,
1360,666,705,Input,3,On1A3,,
1361,669,635,Input,34,Off1A2,,
1362,669,635,Input,35,Off1A3,,
1363,673,210,Input,1,On1A1,,
1364,673,210,Exit,1,MagEntry,1,
1365,673,210,Entry,2,ITI2sec,,
1366,674,200,Input,33,Off1A1,,
1367,674,210,Exit,2,ITI2sec,Time,
1368,674,210,List,,ITItime,   21,000,
1369,674,210,Entry,21,sec2,,
1370,674,210,Reg,19,stage2,   12,000,
1371,680,215,Exit,21,sec2,Time,
1372,680,215,Entry,3,RandomHole,,
1373,681,215,Exit,3,RandomHole,Time,
1374,681,215,List,,Pseudo1a5,   10,000,
1375,681,215,Entry,10,hole3,,
1376,681,215,Reg,11,HoleNumber,    3,000,
1377,682,170,Input,2,On1A2,,
1378,682,170,Input,3,On1A3,,
1379,682,170,Exit,10,hole3,3,
1380,682,170,Entry,18,IncorrectResp,,
1381,682,170,Reg,4,ComptIncR,    3,000,
1382,682,170,Reg,1,ComptOmision,    0,000,
1383,682,180,Exit,18,IncorrectResp,Time,
1384,682,180,Entry,5,TimeOut,,
1385,682,820,Input,4,On1A4,,
1386,682,831,Input,34,Off1A2,,
1387,682,831,Input,35,Off1A3,,
1388,684,655,Input,1,On1A1,,
1389,685,640,Input,33,Off1A1,,
1390,685,685,Input,1,On1A1,,
1391,686,345,Input,33,Off1A1,,
1392,687,185,Exit,5,TimeOut,Time,
1393,687,185,Entry,1,MagEntry,,
1394,687,185,Reg,2,ComptNbessai,   47,000,
1395,687,185,Reg,12,Accuracy,   57,143,
1396,687,185,Reg,13,Omission,    2,128,
1397,688,590,Input,1,On1A1,,
1398,688,590,Exit,1,MagEntry,1,
1399,688,590,Entry,2,ITI2sec,,
1400,689,590,Exit,2,ITI2sec,Time,
1401,689,590,List,,ITItime,   19,000,
1402,689,590,Entry,19,sec5,,
1403,689,590,Reg,18,stage1,   12,000,
1404,689,901,Input,33,Off1A1,,
1405,691,270,Input,3,On1A3,,
1406,691,270,Exit,19,sec5,3,
1407,691,270,Entry,20,prematuresec5,,
1408,691,270,Reg,14,premsec1,   11,000,
1409,691,275,Exit,20,prematuresec5,Time,
1410,691,275,Entry,4,Premature,,
1411,691,275,Reg,5,ComptPremat,   39,000,
1412,691,280,Exit,4,Premature,Time,
1413,691,280,Entry,5,TimeOut,,
1414,692,245,Input,4,On1A4,,
1415,692,255,Input,35,Off1A3,,
1416,696,285,Exit,5,TimeOut,Time,
1417,696,285,Entry,1,MagEntry,,
1418,696,285,Reg,2,ComptNbessai,   48,000,
1419,696,285,Reg,12,Accuracy,   57,143,
1420,696,285,Reg,13,Omission,    2,083,
1421,697,595,Input,1,On1A1,,
1422,697,595,Exit,1,MagEntry,1,
1423,697,595,Entry,2,ITI2sec,,
1424,698,595,Exit,2,ITI2sec,Time,
1425,698,595,List,,ITItime,   25,000,
1426,698,595,Entry,25,sec4,,
1427,698,595,Reg,21,stage4,   12,000,
1428,698,905,Input,33,Off1A1,,
1429,701,515,Input,2,On1A2,,
1430,701,515,Exit,25,sec4,2,
1431,701,515,Entry,26,prematuresec8,,
1432,701,515,Reg,17,premsec4,   10,000,
1433,701,520,Exit,26,prematuresec8,Time,
1434,701,520,Entry,4,Premature,,
1435,701,520,Reg,5,ComptPremat,   40,000,
1436,701,525,Exit,4,Premature,Time,
1437,701,525,Entry,5,TimeOut,,
1438,702,175,Input,34,Off1A2,,
1439,703,130,Input,3,On1A3,,
1440,704,115,Input,35,Off1A3,,
1441,704,260,Input,2,On1A2,,
1442,704,600,Input,34,Off1A2,,
1443,704,720,Input,3,On1A3,,
1444,705,055,Input,35,Off1A3,,
1445,705,135,Input,4,On1A4,,
1446,706,530,Exit,5,TimeOut,Time,
1447,706,530,Entry,1,MagEntry,,
1448,706,530,Reg,2,ComptNbessai,   49,000,
1449,706,530,Reg,12,Accuracy,   57,143,
1450,706,530,Reg,13,Omission,    2,041,
1451,708,995,Input,1,On1A1,,
1452,708,995,Exit,1,MagEntry,1,
1453,708,995,Entry,2,ITI2sec,,
1454,709,985,Input,33,Off1A1,,
1455,709,995,Exit,2,ITI2sec,Time,
1456,709,995,List,,ITItime,   19,000,
1457,709,995,Entry,19,sec5,,
1458,709,995,Reg,18,stage1,   13,000,
1459,713,230,Input,3,On1A3,,
1460,713,230,Input,4,On1A4,,
1461,713,230,Exit,19,sec5,3,
1462,713,230,Entry,20,prematuresec5,,
1463,713,230,Reg,14,premsec1,   12,000,
1464,713,235,Exit,20,prematuresec5,Time,
1465,713,235,Entry,4,Premature,,
1466,713,235,Reg,5,ComptPremat,   41,000,
1467,713,240,Exit,4,Premature,Time,
1468,713,240,Entry,5,TimeOut,,
1469,713,890,Input,35,Off1A3,,
1470,713,955,Input,2,On1A2,,
1471,713,955,Input,3,On1A3,,
1472,714,615,Input,34,Off1A2,,
1473,714,615,Input,35,Off1A3,,
1474,714,630,Input,2,On1A2,,
1475,714,630,Input,3,On1A3,,
1476,715,295,Input,34,Off1A2,,
1477,715,295,Input,35,Off1A3,,
1478,716,835,Input,1,On1A1,,
1479,718,245,Exit,5,TimeOut,Time,
1480,718,245,Entry,1,MagEntry,,
1481,718,245,Reg,2,ComptNbessai,   50,000,
1482,718,245,Reg,12,Accuracy,   57,143,
1483,718,245,Reg,13,Omission,    2,000,
1484,719,440,Input,33,Off1A1,,
1485,723,685,Input,2,On1A2,,
1486,724,025,Input,34,Off1A2,,
1487,724,125,Input,3,On1A3,,
1488,724,790,Input,35,Off1A3,,
1489,724,845,Input,4,On1A4,,
1490,726,370,Input,1,On1A1,,
1491,726,370,Exit,1,MagEntry,1,
1492,726,370,Entry,2,ITI2sec,,
1493,727,370,Exit,2,ITI2sec,Time,
1494,727,370,List,,ITItime,   25,000,
1495,727,370,Entry,25,sec4,,
1496,727,370,Reg,21,stage4,   13,000,
1497,728,975,Input,33,Off1A1,,
1498,729,030,Input,1,On1A1,,
1499,730,340,Input,33,Off1A1,,
1500,731,375,Exit,25,sec4,Time,
1501,731,375,Entry,3,RandomHole,,
1502,732,225,Input,2,On1A2,,
1503,732,375,Exit,3,RandomHole,Time,
1504,732,375,List,,Pseudo1a5,    6,000,
1505,732,375,Entry,6,hole1,,
1506,732,375,Reg,11,HoleNumber,    1,000,
1507,733,375,Exit,6,hole1,Time,
1508,733,375,Entry,7,Holdhole1,,
1509,734,185,Input,34,Off1A2,,
1510,734,375,Exit,7,Holdhole1,Time,
1511,734,375,Entry,16,Omission,,
1512,734,375,Reg,1,ComptOmision,    1,000,
1513,734,375,Reg,8,Omision,    2,000,
1514,734,385,Exit,16,Omission,Time,
1515,734,385,Entry,5,TimeOut,,
1516,735,680,Input,1,On1A1,,
1517,736,345,Input,33,Off1A1,,
1518,737,590,Input,3,On1A3,,
1519,738,250,Input,35,Off1A3,,
1520,738,430,Input,2,On1A2,,
1521,739,390,Exit,5,TimeOut,Time,
1522,739,390,Entry,1,MagEntry,,
1523,739,390,Reg,2,ComptNbessai,   51,000,
1524,739,390,Reg,12,Accuracy,   57,143,
1525,739,390,Reg,13,Omission,    3,922,
1526,739,405,Input,3,On1A3,,
1527,739,415,Input,34,Off1A2,,
1528,740,050,Input,4,On1A4,,
1529,740,060,Input,35,Off1A3,,
1530,740,525,Input,2,On1A2,,
1531,740,865,Input,34,Off1A2,,
1532,742,115,Input,1,On1A1,,
1533,742,115,Exit,1,MagEntry,1,
1534,742,115,Entry,2,ITI2sec,,
1535,742,455,Input,33,Off1A1,,
1536,742,560,Input,1,On1A1,,
1537,742,900,Input,33,Off1A1,,
1538,743,115,Exit,2,ITI2sec,Time,
1539,743,115,List,,ITItime,   21,000,
1540,743,115,Entry,21,sec2,,
1541,743,115,Reg,19,stage2,   13,000,
1542,744,480,Input,2,On1A2,,
1543,744,480,Exit,21,sec2,2,
1544,744,480,Entry,22,prematuresec6,,
1545,744,480,Reg,15,premsec2,   10,000,
1546,744,485,Exit,22,prematuresec6,Time,
1547,744,485,Entry,4,Premature,,
1548,744,485,Reg,5,ComptPremat,   42,000,
1549,744,490,Exit,4,Premature,Time,
1550,744,490,Entry,5,TimeOut,,
1551,745,130,Input,3,On1A3,,
1552,745,140,Input,34,Off1A2,,
1553,745,780,Input,2,On1A2,,
1554,745,785,Input,35,Off1A3,,
1555,746,110,Input,34,Off1A2,,
1556,749,496,Exit,5,TimeOut,Time,
1557,749,496,Entry,1,MagEntry,,
1558,749,496,Reg,2,ComptNbessai,   52,000,
1559,749,496,Reg,12,Accuracy,   57,143,
1560,749,496,Reg,13,Omission,    3,846,
1561,754,351,Input,1,On1A1,,
1562,754,351,Exit,1,MagEntry,1,
1563,754,351,Entry,2,ITI2sec,,
1564,754,685,Input,33,Off1A1,,
1565,755,351,Exit,2,ITI2sec,Time,
1566,755,351,List,,ITItime,   23,000,
1567,755,351,Entry,23,sec3,,
1568,755,351,Reg,20,stage3,   13,000,
1569,761,405,Input,2,On1A2,,
1570,761,405,Exit,23,sec3,2,
1571,761,405,Entry,24,prematuresec7,,
1572,761,405,Reg,16,premsec3,   11,000,
1573,761,415,Exit,24,prematuresec7,Time,
1574,761,415,Entry,4,Premature,,
1575,761,415,Reg,5,ComptPremat,   43,000,
1576,761,420,Exit,4,Premature,Time,
1577,761,420,Entry,5,TimeOut,,
1578,761,740,Input,34,Off1A2,,
1579,761,875,Input,3,On1A3,,
1580,762,215,Input,35,Off1A3,,
1581,762,430,Input,2,On1A2,,
1582,762,765,Input,34,Off1A2,,
1583,762,930,Input,3,On1A3,,
1584,763,265,Input,35,Off1A3,,
1585,763,375,Input,4,On1A4,,
1586,763,715,Input,36,Off1A4,,
1587,766,425,Exit,5,TimeOut,Time,
1588,766,425,Entry,1,MagEntry,,
1589,766,425,Reg,2,ComptNbessai,   53,000,
1590,766,425,Reg,12,Accuracy,   57,143,
1591,766,425,Reg,13,Omission,    3,774,
1592,768,685,Input,1,On1A1,,
1593,768,685,Exit,1,MagEntry,1,
1594,768,685,Entry,2,ITI2sec,,
1595,769,685,Exit,2,ITI2sec,Time,
1596,769,685,List,,ITItime,   25,000,
1597,769,685,Entry,25,sec4,,
1598,769,685,Reg,21,stage4,   14,000,
1599,769,995,Input,33,Off1A1,,
1600,771,795,Input,3,On1A3,,
1601,771,795,Exit,25,sec4,3,
1602,771,795,Entry,26,prematuresec8,,
1603,771,795,Reg,17,premsec4,   11,000,
1604,771,800,Exit,26,prematuresec8,Time,
1605,771,800,Entry,4,Premature,,
1606,771,800,Reg,5,ComptPremat,   44,000,
1607,771,805,Exit,4,Premature,Time,
1608,771,805,Entry,5,TimeOut,,
1609,772,770,Input,4,On1A4,,
1610,772,780,Input,35,Off1A3,,
1611,776,810,Exit,5,TimeOut,Time,
1612,776,810,Entry,1,MagEntry,,
1613,776,810,Reg,2,ComptNbessai,   54,000,
1614,776,810,Reg,12,Accuracy,   57,143,
1615,776,810,Reg,13,Omission,    3,704,
1616,777,740,Input,3,On1A3,,
1617,778,080,Input,35,Off1A3,,
1618,778,930,Input,1,On1A1,,
1619,778,930,Exit,1,MagEntry,1,
1620,778,930,Entry,2,ITI2sec,,
1621,779,265,Input,33,Off1A1,,
1622,779,340,Input,1,On1A1,,
1623,779,675,Input,33,Off1A1,,
1624,779,930,Exit,2,ITI2sec,Time,
1625,779,930,List,,ITItime,   21,000,
1626,779,930,Entry,21,sec2,,
1627,779,930,Reg,19,stage2,   14,000,
1628,780,265,Input,1,On1A1,,
1629,781,255,Input,33,Off1A1,,
1630,783,810,Input,2,On1A2,,
1631,783,810,Exit,21,sec2,2,
1632,783,810,Entry,22,prematuresec6,,
1633,783,810,Reg,15,premsec2,   11,000,
1634,783,816,Exit,22,prematuresec6,Time,
1635,783,816,Entry,4,Premature,,
1636,783,816,Reg,5,ComptPremat,   45,000,
1637,783,820,Exit,4,Premature,Time,
1638,783,820,Entry,5,TimeOut,,
1639,784,795,Input,34,Off1A2,,
1640,787,515,Input,3,On1A3,,
1641,787,515,Input,4,On1A4,,
1642,787,855,Input,35,Off1A3,,
1643,788,825,Exit,5,TimeOut,Time,
1644,788,825,Entry,1,MagEntry,,
1645,788,825,Reg,2,ComptNbessai,   55,000,
1646,788,825,Reg,12,Accuracy,   57,143,
1647,788,825,Reg,13,Omission,    3,636,
1648,790,905,Input,1,On1A1,,
1649,790,905,Exit,1,MagEntry,1,
1650,790,905,Entry,2,ITI2sec,,
1651,791,245,Input,33,Off1A1,,
1652,791,325,Input,1,On1A1,,
1653,791,905,Exit,2,ITI2sec,Time,
1654,791,905,List,,ITItime,   19,000,
1655,791,905,Entry,19,sec5,,
1656,791,905,Reg,18,stage1,   14,000,
1657,793,610,Input,33,Off1A1,,
1658,793,655,Input,1,On1A1,,
1659,794,965,Input,33,Off1A1,,
1660,796,235,Input,3,On1A3,,
1661,796,235,Exit,19,sec5,3,
1662,796,235,Entry,20,prematuresec5,,
1663,796,235,Reg,14,premsec1,   13,000,
1664,796,240,Exit,20,prematuresec5,Time,
1665,796,240,Entry,4,Premature,,
1666,796,240,Reg,5,ComptPremat,   46,000,
1667,796,245,Exit,4,Premature,Time,
1668,796,245,Entry,5,TimeOut,,
1669,796,900,Input,35,Off1A3,,
1670,797,056,Input,4,On1A4,,
1671,801,250,Exit,5,TimeOut,Time,
1672,801,250,Entry,1,MagEntry,,
1673,801,250,Reg,2,ComptNbessai,   56,000,
1674,801,250,Reg,12,Accuracy,   57,143,
1675,801,250,Reg,13,Omission,    3,571,
1676,818,670,Input,2,On1A2,,
1677,818,670,Input,3,On1A3,,
1678,819,335,Input,34,Off1A2,,
1679,819,335,Input,35,Off1A3,,
1680,825,735,Input,1,On1A1,,
1681,825,735,Exit,1,MagEntry,1,
1682,825,735,Entry,2,ITI2sec,,
1683,826,735,Exit,2,ITI2sec,Time,
1684,826,735,List,,ITItime,   23,000,
1685,826,735,Entry,23,sec3,,
1686,826,735,Reg,20,stage3,   14,000,
1687,827,370,Input,33,Off1A1,,
1688,831,675,Input,2,On1A2,,
1689,831,675,Exit,23,sec3,2,
1690,831,675,Entry,24,prematuresec7,,
1691,831,675,Reg,16,premsec3,   12,000,
1692,831,685,Exit,24,prematuresec7,Time,
1693,831,685,Entry,4,Premature,,
1694,831,685,Reg,5,ComptPremat,   47,000,
1695,831,690,Exit,4,Premature,Time,
1696,831,690,Entry,5,TimeOut,,
1697,832,335,Input,34,Off1A2,,
1698,836,695,Exit,5,TimeOut,Time,
1699,836,695,Entry,1,MagEntry,,
1700,836,695,Reg,2,ComptNbessai,   57,000,
1701,836,695,Reg,12,Accuracy,   57,143,
1702,836,695,Reg,13,Omission,    3,509,
1703,837,655,Input,3,On1A3,,
1704,838,640,Input,35,Off1A3,,
1705,838,735,Input,4,On1A4,,
1706,839,070,Input,36,Off1A4,,
1707,845,810,Input,2,On1A2,,
1708,846,150,Input,34,Off1A2,,
1709,887,315,Input,1,On1A1,,
1710,887,315,Exit,1,MagEntry,1,
1711,887,315,Entry,2,ITI2sec,,
1712,888,315,Exit,2,ITI2sec,Time,
1713,888,315,List,,ITItime,   25,000,
1714,888,315,Entry,25,sec4,,
1715,888,315,Reg,21,stage4,   15,000,
1716,889,280,Input,33,Off1A1,,
1717,892,230,Input,2,On1A2,,
1718,892,230,Exit,25,sec4,2,
1719,892,230,Entry,26,prematuresec8,,
1720,892,230,Reg,17,premsec4,   12,000,
1721,892,235,Exit,26,prematuresec8,Time,
1722,892,235,Entry,4,Premature,,
1723,892,235,Reg,5,ComptPremat,   48,000,
1724,892,240,Exit,4,Premature,Time,
1725,892,240,Entry,5,TimeOut,,
1726,892,895,Input,34,Off1A2,,
1727,897,245,Exit,5,TimeOut,Time,
1728,897,245,Entry,1,MagEntry,,
1729,897,245,Reg,2,ComptNbessai,   58,000,
1730,897,245,Reg,12,Accuracy,   57,143,
1731,897,245,Reg,13,Omission,    3,448,
1732,902,595,Input,3,On1A3,,
1733,902,595,Input,4,On1A4,,
1734,902,935,Input,35,Off1A3,,
1735,904,370,Input,1,On1A1,,
1736,904,370,Exit,1,MagEntry,1,
1737,904,370,Entry,2,ITI2sec,,
1738,904,710,Input,33,Off1A1,,
1739,905,370,Exit,2,ITI2sec,Time,
1740,905,370,List,,ITItime,   19,000,
1741,905,370,Entry,19,sec5,,
1742,905,370,Reg,18,stage1,   15,000,
1743,908,050,Input,2,On1A2,,
1744,908,050,Exit,19,sec5,2,
1745,908,050,Entry,20,prematuresec5,,
1746,908,050,Reg,14,premsec1,   14,000,
1747,908,055,Exit,20,prematuresec5,Time,
1748,908,055,Entry,4,Premature,,
1749,908,055,Reg,5,ComptPremat,   49,000,
1750,908,060,Exit,4,Premature,Time,
1751,908,060,Entry,5,TimeOut,,
1752,908,710,Input,34,Off1A2,,
1753,913,066,Exit,5,TimeOut,Time,
1754,913,066,Entry,1,MagEntry,,
1755,913,066,Reg,2,ComptNbessai,   59,000,
1756,913,066,Reg,12,Accuracy,   57,143,
1757,913,066,Reg,13,Omission,    3,390,
1758,916,215,Input,3,On1A3,,
1759,916,875,Input,35,Off1A3,,
1760,921,115,Input,1,On1A1,,
1761,921,115,Exit,1,MagEntry,1,
1762,921,115,Entry,2,ITI2sec,,
1763,922,115,Exit,2,ITI2sec,Time,
1764,922,115,List,,ITItime,   23,000,
1765,922,115,Entry,23,sec3,,
1766,922,115,Reg,20,stage3,   15,000,
1767,922,755,Input,33,Off1A1,,
1768,928,240,Input,3,On1A3,,
1769,928,240,Input,4,On1A4,,
1770,928,240,Exit,23,sec3,3,
1771,928,240,Entry,24,prematuresec7,,
1772,928,240,Reg,16,premsec3,   13,000,
1773,928,250,Exit,24,prematuresec7,Time,
1774,928,250,Entry,4,Premature,,
1775,928,250,Reg,5,ComptPremat,   50,000,
1776,928,255,Exit,4,Premature,Time,
1777,928,255,Entry,5,TimeOut,,
1778,929,220,Input,2,On1A2,,
1779,929,555,Input,34,Off1A2,,
1780,929,555,Input,35,Off1A3,,
1781,933,260,Exit,5,TimeOut,Time,
1782,933,260,Entry,1,MagEntry,,
1783,933,260,Reg,2,ComptNbessai,   60,000,
1784,933,260,Reg,12,Accuracy,   57,143,
1785,933,260,Reg,13,Omission,    3,333,
1786,940,280,Input,1,On1A1,,
1787,940,280,Exit,1,MagEntry,1,
1788,940,280,Entry,2,ITI2sec,,
1789,941,280,Exit,2,ITI2sec,Time,
1790,941,280,List,,ITItime,   21,000,
1791,941,280,Entry,21,sec2,,
1792,941,280,Reg,19,stage2,   15,000,
1793,944,510,Input,33,Off1A1,,
1794,946,985,Input,2,On1A2,,
1795,946,985,Input,3,On1A3,,
1796,946,985,Exit,21,sec2,2,
1797,946,985,Entry,22,prematuresec6,,
1798,946,985,Reg,15,premsec2,   12,000,
1799,946,990,Exit,22,prematuresec6,Time,
1800,946,990,Entry,4,Premature,,
1801,946,990,Reg,5,ComptPremat,   51,000,
1802,946,995,Exit,4,Premature,Time,
1803,946,995,Entry,5,TimeOut,,
1804,948,295,Input,35,Off1A3,,
1805,948,300,Input,34,Off1A2,,
1806,952,000,Exit,5,TimeOut,Time,
1807,952,000,Entry,1,MagEntry,,
1808,952,000,Reg,2,ComptNbessai,   61,000,
1809,952,000,Reg,12,Accuracy,   57,143,
1810,952,000,Reg,13,Omission,    3,279,
1811,953,715,Input,1,On1A1,,
1812,953,715,Exit,1,MagEntry,1,
1813,953,715,Entry,2,ITI2sec,,
1814,954,715,Exit,2,ITI2sec,Time,
1815,954,715,List,,ITItime,   25,000,
1816,954,715,Entry,25,sec4,,
1817,954,715,Reg,21,stage4,   16,000,
1818,955,350,Input,33,Off1A1,,
1819,958,720,Exit,25,sec4,Time,
1820,958,720,Entry,3,RandomHole,,
1821,959,405,Input,3,On1A3,,
1822,959,720,Exit,3,RandomHole,Time,
1823,959,720,List,,Pseudo1a5,   10,000,
1824,959,720,Entry,10,hole3,,
1825,959,720,Reg,11,HoleNumber,    3,000,
1826,960,070,Input,35,Off1A3,,
1827,960,105,Input,4,On1A4,,
1828,960,105,Exit,10,hole3,4,
1829,960,105,Entry,17,CorrectResp,,
1830,960,105,Reg,3,ComptCR,    5,000,
1831,960,105,Reg,6,Reward,    5,000,
1832,960,105,Reg,7,CptReward,    5,000,
1833,960,105,Reg,1,ComptOmision,    0,000,
1834,960,110,Exit,17,CorrectResp,Time,
1835,960,110,Entry,1,MagEntry,,
1836,960,110,Reg,2,ComptNbessai,   62,000,
1837,960,110,Reg,12,Accuracy,   62,500,
1838,960,110,Reg,13,Omission,    3,226,
1839,960,435,Input,3,On1A3,,
1840,960,445,Input,36,Off1A4,,
1841,961,095,Input,35,Off1A3,,
1842,961,115,Input,1,On1A1,,
1843,961,115,Exit,1,MagEntry,1,
1844,961,115,Entry,2,ITI2sec,,
1845,962,115,Exit,2,ITI2sec,Time,
1846,962,115,List,,ITItime,   21,000,
1847,962,115,Entry,21,sec2,,
1848,962,115,Reg,19,stage2,   16,000,
1849,963,075,Input,33,Off1A1,,
1850,963,095,Input,1,On1A1,,
1851,963,435,Input,33,Off1A1,,
1852,965,345,Input,1,On1A1,,
1853,966,005,Input,33,Off1A1,,
1854,967,165,Input,2,On1A2,,
1855,967,165,Exit,21,sec2,2,
1856,967,165,Entry,22,prematuresec6,,
1857,967,165,Reg,15,premsec2,   13,000,
1858,967,170,Exit,22,prematuresec6,Time,
1859,967,170,Entry,4,Premature,,
1860,967,170,Reg,5,ComptPremat,   52,000,
1861,967,175,Exit,4,Premature,Time,
1862,967,175,Entry,5,TimeOut,,
1863,967,825,Input,34,Off1A2,,
1864,967,990,Input,3,On1A3,,
1865,968,970,Input,4,On1A4,,
1866,968,980,Input,35,Off1A3,,
1867,969,625,Input,36,Off1A4,,
1868,969,750,Input,2,On1A2,,
1869,970,085,Input,34,Off1A2,,
1870,972,180,Exit,5,TimeOut,Time,
1871,972,180,Entry,1,MagEntry,,
1872,972,180,Reg,2,ComptNbessai,   63,000,
1873,972,180,Reg,12,Accuracy,   62,500,
1874,972,180,Reg,13,Omission,    3,175,
1875,973,815,Input,1,On1A1,,
1876,973,815,Exit,1,MagEntry,1,
1877,973,815,Entry,2,ITI2sec,,
1878,974,155,Input,33,Off1A1,,
1879,974,815,Exit,2,ITI2sec,Time,
1880,974,815,List,,ITItime,   23,000,
1881,974,815,Entry,23,sec3,,
1882,974,815,Reg,20,stage3,   16,000,
1883,977,885,Input,3,On1A3,,
1884,977,885,Exit,23,sec3,3,
1885,977,885,Entry,24,prematuresec7,,
1886,977,885,Reg,16,premsec3,   14,000,
1887,977,895,Exit,24,prematuresec7,Time,
1888,977,895,Entry,4,Premature,,
1889,977,895,Reg,5,ComptPremat,   53,000,
1890,977,901,Exit,4,Premature,Time,
1891,977,901,Entry,5,TimeOut,,
1892,978,870,Input,35,Off1A3,,
1893,978,955,Input,2,On1A2,,
1894,979,295,Input,34,Off1A2,,
1895,982,905,Exit,5,TimeOut,Time,
1896,982,905,Entry,1,MagEntry,,
1897,982,905,Reg,2,ComptNbessai,   64,000,
1898,982,905,Reg,12,Accuracy,   62,500,
1899,982,905,Reg,13,Omission,    3,125,
1900,987,420,Input,2,On1A2,,
1901,987,420,Input,3,On1A3,,
1902,988,080,Input,34,Off1A2,,
1903,988,080,Input,35,Off1A3,,
1904,988,715,Input,3,On1A3,,
1905,989,055,Input,35,Off1A3,,
1906,994,120,Input,1,On1A1,,
1907,994,120,Exit,1,MagEntry,1,
1908,994,120,Entry,2,ITI2sec,,
1909,994,455,Input,33,Off1A1,,
1910,995,120,Exit,2,ITI2sec,Time,
1911,995,120,List,,ITItime,   19,000,
1912,995,120,Entry,19,sec5,,
1913,995,120,Reg,18,stage1,   16,000,
1914,997,470,Input,3,On1A3,,
1915,997,470,Exit,19,sec5,3,
1916,997,470,Entry,20,prematuresec5,,
1917,997,470,Reg,14,premsec1,   15,000,
1918,997,475,Exit,20,prematuresec5,Time,
1919,997,475,Entry,4,Premature,,
1920,997,475,Reg,5,ComptPremat,   54,000,
1921,997,480,Exit,4,Premature,Time,
1922,997,480,Entry,5,TimeOut,,
1923,999,420,Input,2,On1A2,,
1924,999,425,Input,35,Off1A3,,
1925,999,755,Input,34,Off1A2,,
1926,1002,485,Exit,5,TimeOut,Time,
1927,1002,485,Entry,1,MagEntry,,
1928,1002,485,Reg,2,ComptNbessai,   65,000,
1929,1002,485,Reg,12,Accuracy,   62,500,
1930,1002,485,Reg,13,Omission,    3,077,
1931,1003,135,Input,2,On1A2,,
1932,1003,475,Input,34,Off1A2,,
1933,1003,485,Input,3,On1A3,,
1934,1003,825,Input,35,Off1A3,,
1935,1005,600,Input,1,On1A1,,
1936,1005,600,Exit,1,MagEntry,1,
1937,1005,600,Entry,2,ITI2sec,,
1938,1006,600,Exit,2,ITI2sec,Time,
1939,1006,600,List,,ITItime,   21,000,
1940,1006,600,Entry,21,sec2,,
1941,1006,600,Reg,19,stage2,   17,000,
1942,1006,910,Input,33,Off1A1,,
1943,1011,700,Input,2,On1A2,,
1944,1011,700,Exit,21,sec2,2,
1945,1011,700,Entry,22,prematuresec6,,
1946,1011,700,Reg,15,premsec2,   14,000,
1947,1011,705,Exit,22,prematuresec6,Time,
1948,1011,705,Entry,4,Premature,,
1949,1011,705,Reg,5,ComptPremat,   55,000,
1950,1011,710,Exit,4,Premature,Time,
1951,1011,710,Entry,5,TimeOut,,
1952,1013,010,Input,34,Off1A2,,
1953,1016,715,Exit,5,TimeOut,Time,
1954,1016,715,Entry,1,MagEntry,,
1955,1016,715,Reg,2,ComptNbessai,   66,000,
1956,1016,715,Reg,12,Accuracy,   62,500,
1957,1016,715,Reg,13,Omission,    3,030,
1958,1021,770,Input,1,On1A1,,
1959,1021,770,Exit,1,MagEntry,1,
1960,1021,770,Entry,2,ITI2sec,,
1961,1022,770,Exit,2,ITI2sec,Time,
1962,1022,770,List,,ITItime,   19,000,
1963,1022,770,Entry,19,sec5,,
1964,1022,770,Reg,18,stage1,   17,000,
1965,1023,405,Input,33,Off1A1,,
1966,1025,025,Input,2,On1A2,,
1967,1025,025,Input,3,On1A3,,
1968,1025,025,Exit,19,sec5,2,
1969,1025,025,Entry,20,prematuresec5,,
1970,1025,025,Reg,14,premsec1,   16,000,
1971,1025,030,Exit,20,prematuresec5,Time,
1972,1025,030,Entry,4,Premature,,
1973,1025,030,Reg,5,ComptPremat,   56,000,
1974,1025,035,Exit,4,Premature,Time,
1975,1025,035,Entry,5,TimeOut,,
1976,1026,325,Input,4,On1A4,,
1977,1026,335,Input,34,Off1A2,,
1978,1026,335,Input,35,Off1A3,,
1979,1026,980,Input,36,Off1A4,,
1980,1027,010,Input,2,On1A2,,
1981,1027,010,Input,3,On1A3,,
