,,Subject,,,296,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,6,
,,Master,,,,
,,Date,,,2023-07-20,
1324,630,880,Entry,13,Holdhole4,,
1325,631,880,Exit,13,Holdhole4,Time,
1326,631,880,Entry,16,Omission,,
1327,631,880,Reg,1,ComptOmision,    1,000,
1328,631,880,Reg,8,Omision,    8,000,
1329,631,890,Exit,16,Omission,Time,
1330,631,890,Entry,5,TimeOut,,
1331,632,375,Input,1,On1A1,,
1332,632,710,Input,33,Off1A1,,
1333,633,130,Input,1,On1A1,,
1334,633,795,Input,33,Off1A1,,
1335,635,755,Input,1,On1A1,,
1336,636,420,Input,33,Off1A1,,
1337,636,580,Input,1,On1A1,,
1338,636,891,Exit,5,TimeOut,Time,
1339,636,891,Entry,1,MagEntry,,
1340,636,891,Reg,2,ComptNbessai,   43,000,
1341,636,891,Reg,12,Accuracy,   58,824,
1342,636,891,Reg,13,Omission,   18,605,
1343,637,245,Input,33,Off1A1,,
1344,639,360,Input,1,On1A1,,
1345,639,360,Exit,1,MagEntry,1,
1346,639,360,Entry,2,ITI2sec,,
1347,640,360,Exit,2,ITI2sec,Time,
1348,640,360,List,,ITItime,   25,000,
1349,640,360,Entry,25,sec4,,
1350,640,360,Reg,21,stage4,   11,000,
1351,640,675,Input,33,Off1A1,,
1352,644,365,Exit,25,sec4,Time,
1353,644,365,Entry,3,RandomHole,,
1354,645,360,Input,1,On1A1,,
1355,645,365,Exit,3,RandomHole,Time,
1356,645,365,List,,Pseudo1a5,    8,000,
1357,645,365,Entry,8,hole2,,
1358,645,365,Reg,11,HoleNumber,    2,000,
1359,646,350,Input,33,Off1A1,,
1360,646,365,Exit,8,hole2,Time,
1361,646,365,Entry,9,Holdhole2,,
1362,646,520,Input,1,On1A1,,
1363,647,365,Exit,9,Holdhole2,Time,
1364,647,365,Entry,16,Omission,,
1365,647,365,Reg,1,ComptOmision,    2,000,
1366,647,365,Reg,8,Omision,    9,000,
1367,647,375,Exit,16,Omission,Time,
1368,647,375,Entry,5,TimeOut,,
1369,648,495,Input,33,Off1A1,,
1370,648,525,Input,1,On1A1,,
1371,649,515,Input,33,Off1A1,,
1372,651,105,Input,2,On1A2,,
1373,651,105,Input,3,On1A3,,
1374,651,440,Input,34,Off1A2,,
1375,651,440,Input,35,Off1A3,,
1376,651,530,Input,3,On1A3,,
1377,651,530,Input,4,On1A4,,
1378,651,865,Input,35,Off1A3,,
1379,651,865,Input,36,Off1A4,,
1380,652,380,Exit,5,TimeOut,Time,
1381,652,380,Entry,1,MagEntry,,
1382,652,380,Reg,2,ComptNbessai,   44,000,
1383,652,380,Reg,12,Accuracy,   58,824,
1384,652,380,Reg,13,Omission,   20,455,
1385,652,890,Input,3,On1A3,,
1386,652,890,Input,4,On1A4,,
1387,653,225,Input,35,Off1A3,,
1388,653,225,Input,36,Off1A4,,
1389,654,725,Input,1,On1A1,,
1390,654,725,Exit,1,MagEntry,1,
1391,654,725,Entry,2,ITI2sec,,
1392,655,725,Exit,2,ITI2sec,Time,
1393,655,725,List,,ITItime,   19,000,
1394,655,725,Entry,19,sec5,,
1395,655,725,Reg,18,stage1,   11,000,
1396,656,045,Input,33,Off1A1,,
1397,660,730,Exit,19,sec5,Time,
1398,660,730,Entry,3,RandomHole,,
1399,661,730,Exit,3,RandomHole,Time,
1400,661,730,List,,Pseudo1a5,   12,000,
1401,661,730,Entry,12,hole4,,
1402,661,730,Reg,11,HoleNumber,    4,000,
1403,662,600,Input,2,On1A2,,
1404,662,600,Input,3,On1A3,,
1405,662,600,Exit,12,hole4,3,
1406,662,600,Entry,17,CorrectResp,,
1407,662,600,Reg,3,ComptCR,   11,000,
1408,662,600,Reg,6,Reward,   11,000,
1409,662,600,Reg,7,CptReward,   11,000,
1410,662,600,Reg,1,ComptOmision,    0,000,
1411,662,605,Exit,17,CorrectResp,Time,
1412,662,605,Entry,1,MagEntry,,
1413,662,605,Reg,2,ComptNbessai,   45,000,
1414,662,605,Reg,12,Accuracy,   61,111,
1415,662,605,Reg,13,Omission,   20,000,
1416,662,940,Input,34,Off1A2,,
1417,662,940,Input,35,Off1A3,,
1418,663,550,Input,1,On1A1,,
1419,663,550,Exit,1,MagEntry,1,
1420,663,550,Entry,2,ITI2sec,,
1421,664,540,Input,33,Off1A1,,
1422,664,550,Exit,2,ITI2sec,Time,
1423,664,550,List,,ITItime,   21,000,
1424,664,550,Entry,21,sec2,,
1425,664,550,Reg,19,stage2,   12,000,
1426,667,475,Input,1,On1A1,,
1427,667,815,Input,33,Off1A1,,
1428,670,555,Exit,21,sec2,Time,
1429,670,555,Entry,3,RandomHole,,
1430,671,555,Exit,3,RandomHole,Time,
1431,671,555,List,,Pseudo1a5,   14,000,
1432,671,555,Entry,14,hole5,,
1433,671,555,Reg,11,HoleNumber,    5,000,
1434,672,555,Exit,14,hole5,Time,
1435,672,555,Entry,15,Holdhole5,,
1436,672,640,Input,3,On1A3,,
1437,672,640,Input,4,On1A4,,
1438,672,640,Exit,15,Holdhole5,4,
1439,672,640,Entry,17,CorrectResp,,
1440,672,640,Reg,3,ComptCR,   12,000,
1441,672,640,Reg,6,Reward,   12,000,
1442,672,640,Reg,7,CptReward,   12,000,
1443,672,640,Reg,1,ComptOmision,    0,000,
1444,672,645,Exit,17,CorrectResp,Time,
1445,672,645,Entry,1,MagEntry,,
1446,672,645,Reg,2,ComptNbessai,   46,000,
1447,672,645,Reg,12,Accuracy,   63,158,
1448,672,645,Reg,13,Omission,   19,565,
1449,672,975,Input,35,Off1A3,,
1450,672,975,Input,36,Off1A4,,
1451,673,415,Input,1,On1A1,,
1452,673,415,Exit,1,MagEntry,1,
1453,673,415,Entry,2,ITI2sec,,
1454,674,405,Input,33,Off1A1,,
1455,674,415,Exit,2,ITI2sec,Time,
1456,674,415,List,,ITItime,   19,000,
1457,674,415,Entry,19,sec5,,
1458,674,415,Reg,18,stage1,   12,000,
1459,678,725,Input,1,On1A1,,
1460,679,060,Input,33,Off1A1,,
1461,679,110,Input,1,On1A1,,
1462,679,420,Exit,19,sec5,Time,
1463,679,420,Entry,3,RandomHole,,
1464,679,775,Input,33,Off1A1,,
1465,680,420,Exit,3,RandomHole,Time,
1466,680,420,List,,Pseudo1a5,   14,000,
1467,680,420,Entry,14,hole5,,
1468,680,420,Reg,11,HoleNumber,    5,000,
1469,681,405,Input,4,On1A4,,
1470,681,405,Exit,14,hole5,4,
1471,681,405,Entry,18,IncorrectResp,,
1472,681,405,Reg,4,ComptIncR,    8,000,
1473,681,405,Reg,1,ComptOmision,    0,000,
1474,681,410,Input,3,On1A3,,
1475,681,415,Exit,18,IncorrectResp,Time,
1476,681,415,Entry,5,TimeOut,,
1477,681,745,Input,35,Off1A3,,
1478,681,745,Input,36,Off1A4,,
1479,682,745,Input,1,On1A1,,
1480,684,385,Input,33,Off1A1,,
1481,686,420,Exit,5,TimeOut,Time,
1482,686,420,Entry,1,MagEntry,,
1483,686,420,Reg,2,ComptNbessai,   47,000,
1484,686,420,Reg,12,Accuracy,   60,000,
1485,686,420,Reg,13,Omission,   19,149,
1486,686,775,Input,4,On1A4,,
1487,687,110,Input,36,Off1A4,,
1488,687,330,Input,2,On1A2,,
1489,687,665,Input,34,Off1A2,,
1490,688,510,Input,1,On1A1,,
1491,688,510,Exit,1,MagEntry,1,
1492,688,510,Entry,2,ITI2sec,,
1493,689,510,Exit,2,ITI2sec,Time,
1494,689,510,List,,ITItime,   25,000,
1495,689,510,Entry,25,sec4,,
1496,689,510,Reg,21,stage4,   12,000,
1497,690,150,Input,33,Off1A1,,
1498,690,290,Input,1,On1A1,,
1499,690,625,Input,33,Off1A1,,
1500,690,830,Input,1,On1A1,,
1501,691,496,Input,33,Off1A1,,
1502,692,650,Input,1,On1A1,,
1503,693,515,Exit,25,sec4,Time,
1504,693,515,Entry,3,RandomHole,,
1505,693,640,Input,33,Off1A1,,
1506,694,515,Exit,3,RandomHole,Time,
1507,694,515,List,,Pseudo1a5,    6,000,
1508,694,515,Entry,6,hole1,,
1509,694,515,Reg,11,HoleNumber,    1,000,
1510,695,515,Exit,6,hole1,Time,
1511,695,515,Entry,7,Holdhole1,,
1512,696,335,Input,2,On1A2,,
1513,696,335,Exit,7,Holdhole1,2,
1514,696,335,Entry,17,CorrectResp,,
1515,696,335,Reg,3,ComptCR,   13,000,
1516,696,335,Reg,6,Reward,   13,000,
1517,696,335,Reg,7,CptReward,   13,000,
1518,696,335,Reg,1,ComptOmision,    0,000,
1519,696,340,Exit,17,CorrectResp,Time,
1520,696,340,Entry,1,MagEntry,,
1521,696,340,Reg,2,ComptNbessai,   48,000,
1522,696,340,Reg,12,Accuracy,   61,905,
1523,696,340,Reg,13,Omission,   18,750,
1524,696,995,Input,34,Off1A2,,
1525,697,485,Input,1,On1A1,,
1526,697,485,Exit,1,MagEntry,1,
1527,697,485,Entry,2,ITI2sec,,
1528,698,475,Input,33,Off1A1,,
1529,698,485,Exit,2,ITI2sec,Time,
1530,698,485,List,,ITItime,   23,000,
1531,698,485,Entry,23,sec3,,
1532,698,485,Reg,20,stage3,   12,000,
1533,700,845,Input,1,On1A1,,
1534,701,180,Input,33,Off1A1,,
1535,701,255,Input,1,On1A1,,
1536,702,245,Input,33,Off1A1,,
1537,705,490,Exit,23,sec3,Time,
1538,705,490,Entry,3,RandomHole,,
1539,706,490,Exit,3,RandomHole,Time,
1540,706,490,List,,Pseudo1a5,   14,000,
1541,706,490,Entry,14,hole5,,
1542,706,490,Reg,11,HoleNumber,    5,000,
1543,706,560,Input,2,On1A2,,
1544,706,560,Exit,14,hole5,2,
1545,706,560,Entry,18,IncorrectResp,,
1546,706,560,Reg,4,ComptIncR,    9,000,
1547,706,560,Reg,1,ComptOmision,    0,000,
1548,706,570,Exit,18,IncorrectResp,Time,
1549,706,570,Entry,5,TimeOut,,
1550,707,225,Input,34,Off1A2,,
1551,707,490,Input,2,On1A2,,
1552,707,831,Input,34,Off1A2,,
1553,711,575,Exit,5,TimeOut,Time,
1554,711,575,Entry,1,MagEntry,,
1555,711,575,Reg,2,ComptNbessai,   49,000,
1556,711,575,Reg,12,Accuracy,   59,091,
1557,711,575,Reg,13,Omission,   18,367,
1558,713,425,Input,1,On1A1,,
1559,713,425,Exit,1,MagEntry,1,
1560,713,425,Entry,2,ITI2sec,,
1561,714,090,Input,33,Off1A1,,
1562,714,420,Input,1,On1A1,,
1563,714,425,Exit,2,ITI2sec,Time,
1564,714,425,List,,ITItime,   23,000,
1565,714,425,Entry,23,sec3,,
1566,714,425,Reg,20,stage3,   13,000,
1567,714,760,Input,33,Off1A1,,
1568,715,275,Input,1,On1A1,,
1569,717,250,Input,33,Off1A1,,
1570,717,330,Input,1,On1A1,,
1571,717,666,Input,33,Off1A1,,
1572,717,725,Input,1,On1A1,,
1573,718,060,Input,33,Off1A1,,
1574,718,490,Input,1,On1A1,,
1575,720,135,Input,33,Off1A1,,
1576,720,540,Input,1,On1A1,,
1577,721,430,Exit,23,sec3,Time,
1578,721,430,Entry,3,RandomHole,,
1579,722,185,Input,33,Off1A1,,
1580,722,430,Exit,3,RandomHole,Time,
1581,722,430,List,,Pseudo1a5,    6,000,
1582,722,430,Entry,6,hole1,,
1583,722,430,Reg,11,HoleNumber,    1,000,
1584,723,430,Exit,6,hole1,Time,
1585,723,430,Entry,7,Holdhole1,,
1586,723,465,Input,2,On1A2,,
1587,723,465,Exit,7,Holdhole1,2,
1588,723,465,Entry,17,CorrectResp,,
1589,723,465,Reg,3,ComptCR,   14,000,
1590,723,465,Reg,6,Reward,   14,000,
1591,723,465,Reg,7,CptReward,   14,000,
1592,723,465,Reg,1,ComptOmision,    0,000,
1593,723,470,Exit,17,CorrectResp,Time,
1594,723,470,Entry,1,MagEntry,,
1595,723,470,Reg,2,ComptNbessai,   50,000,
1596,723,470,Reg,12,Accuracy,   60,870,
1597,723,470,Reg,13,Omission,   18,000,
1598,723,805,Input,34,Off1A2,,
1599,724,500,Input,1,On1A1,,
1600,724,500,Exit,1,MagEntry,1,
1601,724,500,Entry,2,ITI2sec,,
1602,725,165,Input,33,Off1A1,,
1603,725,500,Exit,2,ITI2sec,Time,
1604,725,500,List,,ITItime,   19,000,
1605,725,500,Entry,19,sec5,,
1606,725,500,Reg,18,stage1,   13,000,
1607,728,415,Input,1,On1A1,,
1608,728,750,Input,33,Off1A1,,
1609,729,860,Input,1,On1A1,,
1610,730,200,Input,33,Off1A1,,
1611,730,501,Exit,19,sec5,Time,
1612,730,501,Entry,3,RandomHole,,
1613,731,505,Exit,3,RandomHole,Time,
1614,731,505,List,,Pseudo1a5,   14,000,
1615,731,505,Entry,14,hole5,,
1616,731,505,Reg,11,HoleNumber,    5,000,
1617,731,770,Input,1,On1A1,,
1618,732,105,Input,33,Off1A1,,
1619,732,505,Exit,14,hole5,Time,
1620,732,505,Entry,15,Holdhole5,,
1621,733,505,Exit,15,Holdhole5,Time,
1622,733,505,Entry,16,Omission,,
1623,733,505,Reg,1,ComptOmision,    1,000,
1624,733,505,Reg,8,Omision,   10,000,
1625,733,515,Exit,16,Omission,Time,
1626,733,515,Entry,5,TimeOut,,
1627,734,185,Input,2,On1A2,,
1628,734,185,Input,3,On1A3,,
1629,734,850,Input,35,Off1A3,,
1630,734,855,Input,34,Off1A2,,
1631,735,350,Input,2,On1A2,,
1632,735,690,Input,34,Off1A2,,
1633,738,520,Exit,5,TimeOut,Time,
1634,738,520,Entry,1,MagEntry,,
1635,738,520,Reg,2,ComptNbessai,   51,000,
1636,738,520,Reg,12,Accuracy,   60,870,
1637,738,520,Reg,13,Omission,   19,608,
1638,740,845,Input,1,On1A1,,
1639,740,845,Exit,1,MagEntry,1,
1640,740,845,Entry,2,ITI2sec,,
1641,741,845,Exit,2,ITI2sec,Time,
1642,741,845,List,,ITItime,   25,000,
1643,741,845,Entry,25,sec4,,
1644,741,845,Reg,21,stage4,   13,000,
1645,742,160,Input,33,Off1A1,,
1646,745,850,Exit,25,sec4,Time,
1647,745,850,Entry,3,RandomHole,,
1648,746,075,Input,1,On1A1,,
1649,746,850,Exit,3,RandomHole,Time,
1650,746,850,List,,Pseudo1a5,    8,000,
1651,746,850,Entry,8,hole2,,
1652,746,850,Reg,11,HoleNumber,    2,000,
1653,747,065,Input,33,Off1A1,,
1654,747,850,Exit,8,hole2,Time,
1655,747,850,Entry,9,Holdhole2,,
1656,748,475,Input,3,On1A3,,
1657,748,475,Exit,9,Holdhole2,3,
1658,748,475,Entry,17,CorrectResp,,
1659,748,475,Reg,3,ComptCR,   15,000,
1660,748,475,Reg,6,Reward,   15,000,
1661,748,475,Reg,7,CptReward,   15,000,
1662,748,475,Reg,1,ComptOmision,    0,000,
1663,748,480,Exit,17,CorrectResp,Time,
1664,748,480,Entry,1,MagEntry,,
1665,748,480,Reg,2,ComptNbessai,   52,000,
1666,748,480,Reg,12,Accuracy,   62,500,
1667,748,480,Reg,13,Omission,   19,231,
1668,748,815,Input,35,Off1A3,,
1669,749,530,Input,1,On1A1,,
1670,749,530,Exit,1,MagEntry,1,
1671,749,530,Entry,2,ITI2sec,,
1672,750,195,Input,33,Off1A1,,
1673,750,530,Exit,2,ITI2sec,Time,
1674,750,530,List,,ITItime,   21,000,
1675,750,530,Entry,21,sec2,,
1676,750,530,Reg,19,stage2,   13,000,
1677,752,070,Input,1,On1A1,,
1678,752,410,Input,33,Off1A1,,
1679,752,575,Input,1,On1A1,,
1680,752,915,Input,33,Off1A1,,
1681,753,175,Input,1,On1A1,,
1682,753,515,Input,33,Off1A1,,
1683,753,795,Input,1,On1A1,,
1684,755,110,Input,33,Off1A1,,
1685,756,535,Exit,21,sec2,Time,
1686,756,535,Entry,3,RandomHole,,
1687,757,535,Exit,3,RandomHole,Time,
1688,757,535,List,,Pseudo1a5,   12,000,
1689,757,535,Entry,12,hole4,,
1690,757,535,Reg,11,HoleNumber,    4,000,
1691,758,535,Exit,12,hole4,Time,
1692,758,535,Entry,13,Holdhole4,,
1693,758,950,Input,2,On1A2,,
1694,758,950,Input,3,On1A3,,
1695,758,950,Exit,13,Holdhole4,3,
1696,758,950,Entry,17,CorrectResp,,
1697,758,950,Reg,3,ComptCR,   16,000,
1698,758,950,Reg,6,Reward,   16,000,
1699,758,950,Reg,7,CptReward,   16,000,
1700,758,950,Reg,1,ComptOmision,    0,000,
1701,758,955,Exit,17,CorrectResp,Time,
1702,758,955,Entry,1,MagEntry,,
1703,758,955,Reg,2,ComptNbessai,   53,000,
1704,758,955,Reg,12,Accuracy,   64,000,
1705,758,955,Reg,13,Omission,   18,868,
1706,759,290,Input,34,Off1A2,,
1707,759,290,Input,35,Off1A3,,
1708,759,885,Input,1,On1A1,,
1709,759,885,Exit,1,MagEntry,1,
1710,759,885,Entry,2,ITI2sec,,
1711,760,880,Input,33,Off1A1,,
1712,760,885,Exit,2,ITI2sec,Time,
1713,760,885,List,,ITItime,   23,000,
1714,760,885,Entry,23,sec3,,
1715,760,885,Reg,20,stage3,   14,000,
1716,763,370,Input,1,On1A1,,
1717,763,710,Input,33,Off1A1,,
1718,763,925,Input,1,On1A1,,
1719,764,591,Input,33,Off1A1,,
1720,765,425,Input,1,On1A1,,
1721,765,765,Input,33,Off1A1,,
1722,765,775,Input,1,On1A1,,
1723,766,115,Input,33,Off1A1,,
1724,766,400,Input,1,On1A1,,
1725,766,740,Input,33,Off1A1,,
1726,767,890,Exit,23,sec3,Time,
1727,767,890,Entry,3,RandomHole,,
1728,768,580,Input,1,On1A1,,
1729,768,890,Exit,3,RandomHole,Time,
1730,768,890,List,,Pseudo1a5,    8,000,
1731,768,890,Entry,8,hole2,,
1732,768,890,Reg,11,HoleNumber,    2,000,
1733,769,245,Input,33,Off1A1,,
1734,769,350,Input,1,On1A1,,
1735,769,690,Input,33,Off1A1,,
1736,769,790,Input,1,On1A1,,
1737,769,890,Exit,8,hole2,Time,
1738,769,890,Entry,9,Holdhole2,,
1739,770,125,Input,33,Off1A1,,
1740,770,215,Input,1,On1A1,,
1741,770,890,Exit,9,Holdhole2,Time,
1742,770,890,Entry,16,Omission,,
1743,770,890,Reg,1,ComptOmision,    1,000,
1744,770,890,Reg,8,Omision,   11,000,
1745,770,900,Exit,16,Omission,Time,
1746,770,900,Entry,5,TimeOut,,
1747,771,855,Input,33,Off1A1,,
1748,772,970,Input,1,On1A1,,
1749,773,310,Input,33,Off1A1,,
1750,773,320,Input,1,On1A1,,
1751,773,660,Input,33,Off1A1,,
1752,775,285,Input,1,On1A1,,
1753,775,905,Exit,5,TimeOut,Time,
1754,775,905,Entry,1,MagEntry,,
1755,775,905,Reg,2,ComptNbessai,   54,000,
1756,775,905,Reg,12,Accuracy,   64,000,
1757,775,905,Reg,13,Omission,   20,370,
1758,775,950,Input,33,Off1A1,,
1759,777,135,Input,1,On1A1,,
1760,777,135,Exit,1,MagEntry,1,
1761,777,135,Entry,2,ITI2sec,,
1762,778,125,Input,33,Off1A1,,
1763,778,135,Exit,2,ITI2sec,Time,
1764,778,135,List,,ITItime,   21,000,
1765,778,135,Entry,21,sec2,,
1766,778,135,Reg,19,stage2,   14,000,
1767,778,265,Input,1,On1A1,,
1768,779,255,Input,33,Off1A1,,
1769,779,280,Input,1,On1A1,,
1770,779,950,Input,33,Off1A1,,
1771,780,060,Input,1,On1A1,,
1772,780,395,Input,33,Off1A1,,
1773,783,080,Input,3,On1A3,,
1774,783,080,Input,4,On1A4,,
1775,783,080,Exit,21,sec2,3,
1776,783,080,Entry,22,prematuresec6,,
1777,783,080,Reg,15,premsec2,    6,000,
1778,783,085,Exit,22,prematuresec6,Time,
1779,783,085,Entry,4,Premature,,
1780,783,085,Reg,5,ComptPremat,   18,000,
1781,783,090,Exit,4,Premature,Time,
1782,783,090,Entry,5,TimeOut,,
1783,783,415,Input,35,Off1A3,,
1784,783,415,Input,36,Off1A4,,
1785,783,890,Input,2,On1A2,,
1786,784,225,Input,34,Off1A2,,
1787,784,955,Input,1,On1A1,,
1788,786,310,Input,1,On1A1,,
1789,786,975,Input,33,Off1A1,,
1790,788,095,Exit,5,TimeOut,Time,
1791,788,095,Entry,1,MagEntry,,
1792,788,095,Reg,2,ComptNbessai,   55,000,
1793,788,095,Reg,12,Accuracy,   64,000,
1794,788,095,Reg,13,Omission,   20,000,
1795,789,625,Input,1,On1A1,,
1796,789,625,Exit,1,MagEntry,1,
1797,789,625,Entry,2,ITI2sec,,
1798,790,290,Input,33,Off1A1,,
1799,790,625,Exit,2,ITI2sec,Time,
1800,790,625,List,,ITItime,   19,000,
1801,790,625,Entry,19,sec5,,
1802,790,625,Reg,18,stage1,   14,000,
1803,790,860,Input,1,On1A1,,
1804,791,525,Input,33,Off1A1,,
1805,793,265,Input,1,On1A1,,
1806,794,255,Input,33,Off1A1,,
1807,795,630,Exit,19,sec5,Time,
1808,795,630,Entry,3,RandomHole,,
1809,796,435,Input,1,On1A1,,
1810,796,630,Exit,3,RandomHole,Time,
1811,796,630,List,,Pseudo1a5,   10,000,
1812,796,630,Entry,10,hole3,,
1813,796,630,Reg,11,HoleNumber,    3,000,
1814,797,100,Input,33,Off1A1,,
1815,797,630,Exit,10,hole3,Time,
1816,797,630,Entry,11,Holdhole3,,
1817,798,030,Input,4,On1A4,,
1818,798,030,Exit,11,Holdhole3,4,
1819,798,030,Entry,18,IncorrectResp,,
1820,798,030,Reg,4,ComptIncR,   10,000,
1821,798,030,Reg,1,ComptOmision,    0,000,
1822,798,040,Exit,18,IncorrectResp,Time,
1823,798,040,Entry,5,TimeOut,,
1824,798,370,Input,36,Off1A4,,
1825,799,280,Input,1,On1A1,,
1826,799,940,Input,33,Off1A1,,
1827,801,330,Input,1,On1A1,,
1828,802,320,Input,33,Off1A1,,
1829,803,045,Exit,5,TimeOut,Time,
1830,803,045,Entry,1,MagEntry,,
1831,803,045,Reg,2,ComptNbessai,   56,000,
1832,803,045,Reg,12,Accuracy,   61,538,
1833,803,045,Reg,13,Omission,   19,643,
1834,803,720,Input,1,On1A1,,
1835,803,720,Exit,1,MagEntry,1,
1836,803,720,Entry,2,ITI2sec,,
1837,804,385,Input,33,Off1A1,,
1838,804,410,Input,1,On1A1,,
1839,804,720,Exit,2,ITI2sec,Time,
1840,804,720,List,,ITItime,   25,000,
1841,804,720,Entry,25,sec4,,
1842,804,720,Reg,21,stage4,   14,000,
1843,805,400,Input,33,Off1A1,,
1844,807,705,Input,1,On1A1,,
1845,808,370,Input,33,Off1A1,,
1846,808,390,Input,1,On1A1,,
1847,808,725,Exit,25,sec4,Time,
1848,808,725,Entry,3,RandomHole,,
1849,809,725,Exit,3,RandomHole,Time,
1850,809,725,List,,Pseudo1a5,   12,000,
1851,809,725,Entry,12,hole4,,
1852,809,725,Reg,11,HoleNumber,    4,000,
1853,810,040,Input,33,Off1A1,,
1854,810,725,Exit,12,hole4,Time,
1855,810,725,Entry,13,Holdhole4,,
1856,811,250,Input,2,On1A2,,
1857,811,250,Exit,13,Holdhole4,2,
1858,811,250,Entry,18,IncorrectResp,,
1859,811,250,Reg,4,ComptIncR,   11,000,
1860,811,250,Reg,1,ComptOmision,    0,000,
1861,811,255,Input,3,On1A3,,
1862,811,260,Exit,18,IncorrectResp,Time,
1863,811,260,Entry,5,TimeOut,,
1864,811,590,Input,34,Off1A2,,
1865,811,590,Input,35,Off1A3,,
1866,813,665,Input,1,On1A1,,
1867,814,660,Input,33,Off1A1,,
1868,814,676,Input,1,On1A1,,
1869,815,665,Input,33,Off1A1,,
1870,815,735,Input,1,On1A1,,
1871,816,261,Exit,5,TimeOut,Time,
1872,816,261,Entry,1,MagEntry,,
1873,816,261,Reg,2,ComptNbessai,   57,000,
1874,816,261,Reg,12,Accuracy,   59,259,
1875,816,261,Reg,13,Omission,   19,298,
1876,817,380,Input,33,Off1A1,,
1877,818,325,Input,1,On1A1,,
1878,818,325,Exit,1,MagEntry,1,
1879,818,325,Entry,2,ITI2sec,,
1880,818,665,Input,33,Off1A1,,
1881,819,326,Exit,2,ITI2sec,Time,
1882,819,326,List,,ITItime,   25,000,
1883,819,326,Entry,25,sec4,,
1884,819,326,Reg,21,stage4,   15,000,
1885,819,975,Input,1,On1A1,,
1886,820,310,Input,33,Off1A1,,
1887,823,330,Exit,25,sec4,Time,
1888,823,330,Entry,3,RandomHole,,
1889,824,135,Input,2,On1A2,,
1890,824,331,Exit,3,RandomHole,Time,
1891,824,331,List,,Pseudo1a5,    6,000,
1892,824,331,Entry,6,hole1,,
1893,824,331,Reg,11,HoleNumber,    1,000,
1894,824,470,Input,34,Off1A2,,
1895,825,080,Input,2,On1A2,,
1896,825,080,Exit,6,hole1,2,
1897,825,080,Entry,17,CorrectResp,,
1898,825,080,Reg,3,ComptCR,   17,000,
1899,825,080,Reg,6,Reward,   17,000,
1900,825,080,Reg,7,CptReward,   17,000,
1901,825,080,Reg,1,ComptOmision,    0,000,
1902,825,085,Exit,17,CorrectResp,Time,
1903,825,085,Entry,1,MagEntry,,
1904,825,085,Reg,2,ComptNbessai,   58,000,
1905,825,085,Reg,12,Accuracy,   60,714,
1906,825,085,Reg,13,Omission,   18,966,
1907,825,745,Input,34,Off1A2,,
1908,827,330,Input,1,On1A1,,
1909,827,330,Exit,1,MagEntry,1,
1910,827,330,Entry,2,ITI2sec,,
1911,828,320,Input,33,Off1A1,,
1912,828,330,Exit,2,ITI2sec,Time,
1913,828,330,List,,ITItime,   19,000,
1914,828,330,Entry,19,sec5,,
1915,828,330,Reg,18,stage1,   15,000,
1916,829,300,Input,1,On1A1,,
1917,829,635,Input,33,Off1A1,,
1918,829,690,Input,1,On1A1,,
1919,830,030,Input,33,Off1A1,,
1920,830,220,Input,1,On1A1,,
1921,830,560,Input,33,Off1A1,,
1922,830,680,Input,1,On1A1,,
1923,831,670,Input,33,Off1A1,,
1924,833,335,Exit,19,sec5,Time,
1925,833,335,Entry,3,RandomHole,,
1926,834,335,Exit,3,RandomHole,Time,
1927,834,335,List,,Pseudo1a5,   10,000,
1928,834,335,Entry,10,hole3,,
1929,834,335,Reg,11,HoleNumber,    3,000,
1930,834,575,Input,4,On1A4,,
1931,834,575,Exit,10,hole3,4,
1932,834,575,Entry,17,CorrectResp,,
1933,834,575,Reg,3,ComptCR,   18,000,
1934,834,575,Reg,6,Reward,   18,000,
1935,834,575,Reg,7,CptReward,   18,000,
1936,834,575,Reg,1,ComptOmision,    0,000,
1937,834,580,Exit,17,CorrectResp,Time,
1938,834,580,Entry,1,MagEntry,,
1939,834,580,Reg,2,ComptNbessai,   59,000,
1940,834,580,Reg,12,Accuracy,   62,069,
1941,834,580,Reg,13,Omission,   18,644,
1942,834,910,Input,36,Off1A4,,
1943,835,580,Input,1,On1A1,,
1944,835,580,Exit,1,MagEntry,1,
1945,835,580,Entry,2,ITI2sec,,
1946,835,915,Input,33,Off1A1,,
1947,835,945,Input,1,On1A1,,
1948,836,580,Exit,2,ITI2sec,Time,
1949,836,580,List,,ITItime,   21,000,
1950,836,580,Entry,21,sec2,,
1951,836,580,Reg,19,stage2,   15,000,
1952,836,610,Input,33,Off1A1,,
1953,837,470,Input,1,On1A1,,
1954,837,810,Input,33,Off1A1,,
1955,838,485,Input,1,On1A1,,
1956,838,825,Input,33,Off1A1,,
1957,841,300,Input,1,On1A1,,
1958,841,635,Input,33,Off1A1,,
1959,841,790,Input,1,On1A1,,
1960,842,130,Input,33,Off1A1,,
1961,842,405,Input,1,On1A1,,
1962,842,585,Exit,21,sec2,Time,
1963,842,585,Entry,3,RandomHole,,
1964,843,070,Input,33,Off1A1,,
1965,843,585,Exit,3,RandomHole,Time,
1966,843,585,List,,Pseudo1a5,   10,000,
1967,843,585,Entry,10,hole3,,
1968,843,585,Reg,11,HoleNumber,    3,000,
