,,Subject,,,292,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,0,
,,Master,,,,
,,Date,,,2023-07-20,
677,299,265,Entry,1,MagEntry,,
678,299,265,Reg,2,ComptNbessai,   20,000,
679,299,265,Reg,12,Accuracy,   42,857,
680,299,265,Reg,13,Omission,   10,000,
681,300,040,Input,1,On1A1,,
682,300,040,Exit,1,MagEntry,1,
683,300,040,Entry,2,ITI2sec,,
684,300,380,Input,33,Off1A1,,
685,300,390,Input,1,On1A1,,
686,300,726,Input,33,Off1A1,,
687,301,040,Exit,2,ITI2sec,Time,
688,301,040,List,,ITItime,   25,000,
689,301,040,Entry,25,sec4,,
690,301,040,Reg,21,stage4,    5,000,
691,305,041,Exit,25,sec4,Time,
692,305,041,Entry,3,RandomHole,,
693,306,045,Exit,3,RandomHole,Time,
694,306,045,List,,Pseudo1a5,    8,000,
695,306,045,Entry,8,hole2,,
696,306,045,Reg,11,HoleNumber,    2,000,
697,306,975,Input,3,On1A3,,
698,306,975,Exit,8,hole2,3,
699,306,975,Entry,17,CorrectResp,,
700,306,975,Reg,3,ComptCR,    4,000,
701,306,975,Reg,6,Reward,    4,000,
702,306,975,Reg,7,CptReward,    4,000,
703,306,975,Reg,1,ComptOmision,    0,000,
704,306,980,Exit,17,CorrectResp,Time,
705,306,980,Entry,1,MagEntry,,
706,306,980,Reg,2,ComptNbessai,   21,000,
707,306,980,Reg,12,Accuracy,   50,000,
708,306,980,Reg,13,Omission,    9,524,
709,308,935,Input,35,Off1A3,,
710,309,785,Input,1,On1A1,,
711,309,785,Exit,1,MagEntry,1,
712,309,785,Entry,2,ITI2sec,,
713,310,445,Input,33,Off1A1,,
714,310,785,Exit,2,ITI2sec,Time,
715,310,785,List,,ITItime,   25,000,
716,310,785,Entry,25,sec4,,
717,310,785,Reg,21,stage4,    6,000,
718,313,260,Input,2,On1A2,,
719,313,260,Exit,25,sec4,2,
720,313,260,Entry,26,prematuresec8,,
721,313,260,Reg,17,premsec4,    3,000,
722,313,265,Exit,26,prematuresec8,Time,
723,313,265,Entry,4,Premature,,
724,313,265,Reg,5,ComptPremat,   11,000,
725,313,270,Exit,4,Premature,Time,
726,313,270,Entry,5,TimeOut,,
727,313,925,Input,34,Off1A2,,
728,314,225,Input,2,On1A2,,
729,314,565,Input,34,Off1A2,,
730,316,895,Input,1,On1A1,,
731,317,235,Input,33,Off1A1,,
732,317,305,Input,1,On1A1,,
733,318,275,Exit,5,TimeOut,Time,
734,318,275,Entry,1,MagEntry,,
735,318,275,Reg,2,ComptNbessai,   22,000,
736,318,275,Reg,12,Accuracy,   50,000,
737,318,275,Reg,13,Omission,    9,091,
738,318,295,Input,33,Off1A1,,
739,318,610,Input,1,On1A1,,
740,318,610,Exit,1,MagEntry,1,
741,318,610,Entry,2,ITI2sec,,
742,318,945,Input,33,Off1A1,,
743,319,610,Exit,2,ITI2sec,Time,
744,319,610,List,,ITItime,   19,000,
745,319,610,Entry,19,sec5,,
746,319,610,Reg,18,stage1,    6,000,
747,320,410,Input,3,On1A3,,
748,320,410,Input,4,On1A4,,
749,320,410,Exit,19,sec5,3,
750,320,410,Entry,20,prematuresec5,,
751,320,410,Reg,14,premsec1,    2,000,
752,320,415,Exit,20,prematuresec5,Time,
753,320,415,Entry,4,Premature,,
754,320,415,Reg,5,ComptPremat,   12,000,
755,320,420,Exit,4,Premature,Time,
756,320,420,Entry,5,TimeOut,,
757,321,400,Input,35,Off1A3,,
758,321,400,Input,36,Off1A4,,
759,322,430,Input,2,On1A2,,
760,322,430,Input,3,On1A3,,
761,322,770,Input,34,Off1A2,,
762,322,770,Input,35,Off1A3,,
763,325,425,Exit,5,TimeOut,Time,
764,325,425,Entry,1,MagEntry,,
765,325,425,Reg,2,ComptNbessai,   23,000,
766,325,425,Reg,12,Accuracy,   50,000,
767,325,425,Reg,13,Omission,    8,696,
768,327,855,Input,1,On1A1,,
769,327,855,Exit,1,MagEntry,1,
770,327,855,Entry,2,ITI2sec,,
771,328,195,Input,33,Off1A1,,
772,328,305,Input,1,On1A1,,
773,328,855,Exit,2,ITI2sec,Time,
774,328,855,List,,ITItime,   23,000,
775,328,855,Entry,23,sec3,,
776,328,855,Reg,20,stage3,    6,000,
777,328,965,Input,33,Off1A1,,
778,332,715,Input,4,On1A4,,
779,332,715,Exit,23,sec3,4,
780,332,715,Entry,24,prematuresec7,,
781,332,715,Reg,16,premsec3,    5,000,
782,332,725,Exit,24,prematuresec7,Time,
783,332,725,Entry,4,Premature,,
784,332,725,Reg,5,ComptPremat,   13,000,
785,332,730,Exit,4,Premature,Time,
786,332,730,Entry,5,TimeOut,,
787,333,705,Input,36,Off1A4,,
788,333,930,Input,2,On1A2,,
789,334,270,Input,34,Off1A2,,
790,337,735,Exit,5,TimeOut,Time,
791,337,735,Entry,1,MagEntry,,
792,337,735,Reg,2,ComptNbessai,   24,000,
793,337,735,Reg,12,Accuracy,   50,000,
794,337,735,Reg,13,Omission,    8,333,
795,340,505,Input,1,On1A1,,
796,340,505,Exit,1,MagEntry,1,
797,340,505,Entry,2,ITI2sec,,
798,341,165,Input,33,Off1A1,,
799,341,505,Exit,2,ITI2sec,Time,
800,341,505,List,,ITItime,   21,000,
801,341,505,Entry,21,sec2,,
802,341,505,Reg,19,stage2,    6,000,
803,341,695,Input,1,On1A1,,
804,342,030,Input,33,Off1A1,,
805,342,940,Input,1,On1A1,,
806,343,275,Input,33,Off1A1,,
807,346,575,Input,2,On1A2,,
808,346,575,Input,3,On1A3,,
809,346,575,Exit,21,sec2,2,
810,346,575,Entry,22,prematuresec6,,
811,346,575,Reg,15,premsec2,    4,000,
812,346,580,Exit,22,prematuresec6,Time,
813,346,580,Entry,4,Premature,,
814,346,580,Reg,5,ComptPremat,   14,000,
815,346,585,Exit,4,Premature,Time,
816,346,585,Entry,5,TimeOut,,
817,347,560,Input,34,Off1A2,,
818,347,560,Input,35,Off1A3,,
819,351,590,Exit,5,TimeOut,Time,
820,351,590,Entry,1,MagEntry,,
821,351,590,Reg,2,ComptNbessai,   25,000,
822,351,590,Reg,12,Accuracy,   50,000,
823,351,590,Reg,13,Omission,    8,000,
824,353,900,Input,1,On1A1,,
825,353,900,Exit,1,MagEntry,1,
826,353,900,Entry,2,ITI2sec,,
827,354,890,Input,33,Off1A1,,
828,354,900,Exit,2,ITI2sec,Time,
829,354,900,List,,ITItime,   25,000,
830,354,900,Entry,25,sec4,,
831,354,900,Reg,21,stage4,    7,000,
832,354,905,Input,1,On1A1,,
833,356,215,Input,33,Off1A1,,
834,356,400,Input,1,On1A1,,
835,357,065,Input,33,Off1A1,,
836,357,450,Input,1,On1A1,,
837,357,790,Input,33,Off1A1,,
838,358,905,Exit,25,sec4,Time,
839,358,905,Entry,3,RandomHole,,
840,359,905,Exit,3,RandomHole,Time,
841,359,905,List,,Pseudo1a5,   12,000,
842,359,905,Entry,12,hole4,,
843,359,905,Reg,11,HoleNumber,    4,000,
844,360,595,Input,2,On1A2,,
845,360,595,Input,3,On1A3,,
846,360,595,Exit,12,hole4,3,
847,360,595,Entry,17,CorrectResp,,
848,360,595,Reg,3,ComptCR,    5,000,
849,360,595,Reg,6,Reward,    5,000,
850,360,595,Reg,7,CptReward,    5,000,
851,360,595,Reg,1,ComptOmision,    0,000,
852,360,600,Exit,17,CorrectResp,Time,
853,360,600,Entry,1,MagEntry,,
854,360,600,Reg,2,ComptNbessai,   26,000,
855,360,600,Reg,12,Accuracy,   55,556,
856,360,600,Reg,13,Omission,    7,692,
857,361,910,Input,34,Off1A2,,
858,361,910,Input,35,Off1A3,,
859,362,020,Input,2,On1A2,,
860,362,020,Input,3,On1A3,,
861,362,356,Input,34,Off1A2,,
862,362,360,Input,35,Off1A3,,
863,363,175,Input,1,On1A1,,
864,363,175,Exit,1,MagEntry,1,
865,363,175,Entry,2,ITI2sec,,
866,364,160,Input,33,Off1A1,,
867,364,175,Exit,2,ITI2sec,Time,
868,364,175,List,,ITItime,   19,000,
869,364,175,Entry,19,sec5,,
870,364,175,Reg,18,stage1,    7,000,
871,369,180,Exit,19,sec5,Time,
872,369,180,Entry,3,RandomHole,,
873,370,180,Exit,3,RandomHole,Time,
874,370,180,List,,Pseudo1a5,   12,000,
875,370,180,Entry,12,hole4,,
876,370,180,Reg,11,HoleNumber,    4,000,
877,370,545,Input,2,On1A2,,
878,370,545,Input,3,On1A3,,
879,370,545,Exit,12,hole4,3,
880,370,545,Entry,17,CorrectResp,,
881,370,545,Reg,3,ComptCR,    6,000,
882,370,545,Reg,6,Reward,    6,000,
883,370,545,Reg,7,CptReward,    6,000,
884,370,545,Reg,1,ComptOmision,    0,000,
885,370,550,Exit,17,CorrectResp,Time,
886,370,550,Entry,1,MagEntry,,
887,370,550,Reg,2,ComptNbessai,   27,000,
888,370,550,Reg,12,Accuracy,   60,000,
889,370,550,Reg,13,Omission,    7,407,
890,372,500,Input,4,On1A4,,
891,372,510,Input,34,Off1A2,,
892,372,510,Input,35,Off1A3,,
893,372,835,Input,36,Off1A4,,
894,373,840,Input,1,On1A1,,
895,373,840,Exit,1,MagEntry,1,
896,373,840,Entry,2,ITI2sec,,
897,374,830,Input,33,Off1A1,,
898,374,840,Exit,2,ITI2sec,Time,
899,374,840,List,,ITItime,   23,000,
900,374,840,Entry,23,sec3,,
901,374,840,Reg,20,stage3,    7,000,
902,381,680,Input,2,On1A2,,
903,381,680,Input,3,On1A3,,
904,381,680,Exit,23,sec3,2,
905,381,680,Entry,24,prematuresec7,,
906,381,680,Reg,16,premsec3,    6,000,
907,381,690,Exit,24,prematuresec7,Time,
908,381,690,Entry,4,Premature,,
909,381,690,Reg,5,ComptPremat,   15,000,
910,381,695,Exit,4,Premature,Time,
911,381,695,Entry,5,TimeOut,,
912,382,015,Input,34,Off1A2,,
913,382,015,Input,35,Off1A3,,
914,383,065,Input,4,On1A4,,
915,384,055,Input,36,Off1A4,,
916,384,125,Input,2,On1A2,,
917,384,125,Input,3,On1A3,,
918,385,430,Input,4,On1A4,,
919,385,440,Input,34,Off1A2,,
920,385,440,Input,35,Off1A3,,
921,385,766,Input,36,Off1A4,,
922,386,700,Exit,5,TimeOut,Time,
923,386,700,Entry,1,MagEntry,,
924,386,700,Reg,2,ComptNbessai,   28,000,
925,386,700,Reg,12,Accuracy,   60,000,
926,386,700,Reg,13,Omission,    7,143,
927,386,810,Input,1,On1A1,,
928,386,810,Exit,1,MagEntry,1,
929,386,810,Entry,2,ITI2sec,,
930,387,145,Input,33,Off1A1,,
931,387,305,Input,1,On1A1,,
932,387,810,Exit,2,ITI2sec,Time,
933,387,810,List,,ITItime,   21,000,
934,387,810,Entry,21,sec2,,
935,387,810,Reg,19,stage2,    7,000,
936,388,330,Input,1,On1A1,,
937,388,665,Input,33,Off1A1,,
938,392,640,Input,2,On1A2,,
939,392,640,Input,3,On1A3,,
940,392,640,Exit,21,sec2,2,
941,392,640,Entry,22,prematuresec6,,
942,392,640,Reg,15,premsec2,    5,000,
943,392,645,Exit,22,prematuresec6,Time,
944,392,645,Entry,4,Premature,,
945,392,645,Reg,5,ComptPremat,   16,000,
946,392,650,Exit,4,Premature,Time,
947,392,650,Entry,5,TimeOut,,
948,392,975,Input,34,Off1A2,,
949,392,980,Input,35,Off1A3,,
950,397,655,Exit,5,TimeOut,Time,
951,397,655,Entry,1,MagEntry,,
952,397,655,Reg,2,ComptNbessai,   29,000,
953,397,655,Reg,12,Accuracy,   60,000,
954,397,655,Reg,13,Omission,    6,897,
955,398,795,Input,1,On1A1,,
956,398,795,Exit,1,MagEntry,1,
957,398,795,Entry,2,ITI2sec,,
958,399,135,Input,33,Off1A1,,
959,399,795,Exit,2,ITI2sec,Time,
960,399,795,List,,ITItime,   23,000,
961,399,795,Entry,23,sec3,,
962,399,795,Reg,20,stage3,    8,000,
963,399,920,Input,1,On1A1,,
964,400,260,Input,33,Off1A1,,
965,406,470,Input,3,On1A3,,
966,406,470,Input,4,On1A4,,
967,406,470,Exit,23,sec3,3,
968,406,470,Entry,24,prematuresec7,,
969,406,470,Reg,16,premsec3,    7,000,
970,406,480,Exit,24,prematuresec7,Time,
971,406,480,Entry,4,Premature,,
972,406,480,Reg,5,ComptPremat,   17,000,
973,406,485,Exit,4,Premature,Time,
974,406,485,Entry,5,TimeOut,,
975,406,810,Input,35,Off1A3,,
976,406,810,Input,36,Off1A4,,
977,407,895,Input,1,On1A1,,
978,408,235,Input,33,Off1A1,,
979,409,265,Input,1,On1A1,,
980,409,605,Input,33,Off1A1,,
981,411,490,Exit,5,TimeOut,Time,
982,411,490,Entry,1,MagEntry,,
983,411,490,Reg,2,ComptNbessai,   30,000,
984,411,490,Reg,12,Accuracy,   60,000,
985,411,490,Reg,13,Omission,    6,667,
986,413,080,Input,1,On1A1,,
987,413,080,Exit,1,MagEntry,1,
988,413,080,Entry,2,ITI2sec,,
989,414,080,Exit,2,ITI2sec,Time,
990,414,080,List,,ITItime,   21,000,
991,414,080,Entry,21,sec2,,
992,414,080,Reg,19,stage2,    8,000,
993,415,045,Input,33,Off1A1,,
994,420,085,Exit,21,sec2,Time,
995,420,085,Entry,3,RandomHole,,
996,420,825,Input,3,On1A3,,
997,420,825,Input,4,On1A4,,
998,421,085,Exit,3,RandomHole,Time,
999,421,085,List,,Pseudo1a5,   10,000,
1000,421,085,Entry,10,hole3,,
1001,421,085,Reg,11,HoleNumber,    3,000,
1002,421,485,Input,35,Off1A3,,
1003,421,485,Input,36,Off1A4,,
1004,421,705,Input,4,On1A4,,
1005,421,705,Exit,10,hole3,4,
1006,421,705,Entry,17,CorrectResp,,
1007,421,705,Reg,3,ComptCR,    7,000,
1008,421,705,Reg,6,Reward,    7,000,
1009,421,705,Reg,7,CptReward,    7,000,
1010,421,705,Reg,1,ComptOmision,    0,000,
1011,421,710,Exit,17,CorrectResp,Time,
1012,421,710,Entry,1,MagEntry,,
1013,421,710,Reg,2,ComptNbessai,   31,000,
1014,421,710,Reg,12,Accuracy,   63,636,
1015,421,710,Reg,13,Omission,    6,452,
1016,423,015,Input,36,Off1A4,,
1017,423,795,Input,1,On1A1,,
1018,423,795,Exit,1,MagEntry,1,
1019,423,795,Entry,2,ITI2sec,,
1020,424,455,Input,33,Off1A1,,
1021,424,795,Exit,2,ITI2sec,Time,
1022,424,795,List,,ITItime,   25,000,
1023,424,795,Entry,25,sec4,,
1024,424,795,Reg,21,stage4,    8,000,
1025,428,800,Exit,25,sec4,Time,
1026,428,800,Entry,3,RandomHole,,
1027,428,810,Input,4,On1A4,,
1028,429,145,Input,36,Off1A4,,
1029,429,800,Exit,3,RandomHole,Time,
1030,429,800,List,,Pseudo1a5,   14,000,
1031,429,800,Entry,14,hole5,,
1032,429,800,Reg,11,HoleNumber,    5,000,
1033,430,105,Input,3,On1A3,,
1034,430,105,Input,4,On1A4,,
1035,430,105,Exit,14,hole5,4,
1036,430,105,Entry,17,CorrectResp,,
1037,430,105,Reg,3,ComptCR,    8,000,
1038,430,105,Reg,6,Reward,    8,000,
1039,430,105,Reg,7,CptReward,    8,000,
1040,430,105,Reg,1,ComptOmision,    0,000,
1041,430,110,Exit,17,CorrectResp,Time,
1042,430,110,Entry,1,MagEntry,,
1043,430,110,Reg,2,ComptNbessai,   32,000,
1044,430,110,Reg,12,Accuracy,   66,667,
1045,430,110,Reg,13,Omission,    6,250,
1046,431,740,Input,35,Off1A3,,
1047,431,740,Input,36,Off1A4,,
1048,432,665,Input,1,On1A1,,
1049,432,665,Exit,1,MagEntry,1,
1050,432,665,Entry,2,ITI2sec,,
1051,433,650,Input,33,Off1A1,,
1052,433,665,Exit,2,ITI2sec,Time,
1053,433,665,List,,ITItime,   19,000,
1054,433,665,Entry,19,sec5,,
1055,433,665,Reg,18,stage1,    8,000,
1056,438,670,Exit,19,sec5,Time,
1057,438,670,Entry,3,RandomHole,,
1058,439,670,Exit,3,RandomHole,Time,
1059,439,670,List,,Pseudo1a5,   14,000,
1060,439,670,Entry,14,hole5,,
1061,439,670,Reg,11,HoleNumber,    5,000,
1062,440,075,Input,3,On1A3,,
1063,440,075,Input,4,On1A4,,
1064,440,075,Exit,14,hole5,4,
1065,440,075,Entry,17,CorrectResp,,
1066,440,075,Reg,3,ComptCR,    9,000,
1067,440,075,Reg,6,Reward,    9,000,
1068,440,075,Reg,7,CptReward,    9,000,
1069,440,075,Reg,1,ComptOmision,    0,000,
1070,440,080,Exit,17,CorrectResp,Time,
1071,440,080,Entry,1,MagEntry,,
1072,440,080,Reg,2,ComptNbessai,   33,000,
1073,440,080,Reg,12,Accuracy,   69,231,
1074,440,080,Reg,13,Omission,    6,061,
1075,441,705,Input,2,On1A2,,
1076,441,710,Input,36,Off1A4,,
1077,442,035,Input,34,Off1A2,,
1078,442,035,Input,35,Off1A3,,
1079,442,965,Input,1,On1A1,,
1080,442,965,Exit,1,MagEntry,1,
1081,442,965,Entry,2,ITI2sec,,
1082,443,950,Input,33,Off1A1,,
1083,443,965,Exit,2,ITI2sec,Time,
1084,443,965,List,,ITItime,   19,000,
1085,443,965,Entry,19,sec5,,
1086,443,965,Reg,18,stage1,    9,000,
1087,448,970,Exit,19,sec5,Time,
1088,448,970,Entry,3,RandomHole,,
1089,449,970,Exit,3,RandomHole,Time,
1090,449,970,List,,Pseudo1a5,    6,000,
1091,449,970,Entry,6,hole1,,
1092,449,970,Reg,11,HoleNumber,    1,000,
1093,450,665,Input,2,On1A2,,
1094,450,665,Exit,6,hole1,2,
1095,450,665,Entry,17,CorrectResp,,
1096,450,665,Reg,3,ComptCR,   10,000,
1097,450,665,Reg,6,Reward,   10,000,
1098,450,665,Reg,7,CptReward,   10,000,
1099,450,665,Reg,1,ComptOmision,    0,000,
1100,450,670,Exit,17,CorrectResp,Time,
1101,450,670,Entry,1,MagEntry,,
1102,450,670,Reg,2,ComptNbessai,   34,000,
1103,450,670,Reg,12,Accuracy,   71,429,
1104,450,670,Reg,13,Omission,    5,882,
1105,451,975,Input,34,Off1A2,,
1106,452,935,Input,1,On1A1,,
1107,452,935,Exit,1,MagEntry,1,
1108,452,935,Entry,2,ITI2sec,,
1109,453,925,Input,33,Off1A1,,
1110,453,935,Exit,2,ITI2sec,Time,
1111,453,935,List,,ITItime,   23,000,
1112,453,935,Entry,23,sec3,,
1113,453,935,Reg,20,stage3,    9,000,
1114,458,610,Input,3,On1A3,,
1115,458,610,Input,4,On1A4,,
1116,458,610,Exit,23,sec3,3,
1117,458,610,Entry,24,prematuresec7,,
1118,458,610,Reg,16,premsec3,    8,000,
1119,458,620,Exit,24,prematuresec7,Time,
1120,458,620,Entry,4,Premature,,
1121,458,620,Reg,5,ComptPremat,   18,000,
1122,458,625,Exit,4,Premature,Time,
1123,458,625,Entry,5,TimeOut,,
1124,459,271,Input,35,Off1A3,,
1125,459,271,Input,36,Off1A4,,
1126,459,780,Input,4,On1A4,,
1127,460,770,Input,36,Off1A4,,
1128,460,930,Input,3,On1A3,,
1129,461,265,Input,35,Off1A3,,
1130,461,345,Input,2,On1A2,,
1131,462,980,Input,34,Off1A2,,
1132,463,630,Exit,5,TimeOut,Time,
1133,463,630,Entry,1,MagEntry,,
1134,463,630,Reg,2,ComptNbessai,   35,000,
1135,463,630,Reg,12,Accuracy,   71,429,
1136,463,630,Reg,13,Omission,    5,714,
1137,463,655,Input,1,On1A1,,
1138,463,655,Exit,1,MagEntry,1,
1139,463,655,Entry,2,ITI2sec,,
1140,464,315,Input,33,Off1A1,,
1141,464,560,Input,1,On1A1,,
1142,464,655,Exit,2,ITI2sec,Time,
1143,464,655,List,,ITItime,   25,000,
1144,464,655,Entry,25,sec4,,
1145,464,655,Reg,21,stage4,    9,000,
1146,464,895,Input,33,Off1A1,,
1147,465,260,Input,1,On1A1,,
1148,465,930,Input,33,Off1A1,,
1149,468,660,Exit,25,sec4,Time,
1150,468,660,Entry,3,RandomHole,,
1151,469,660,Exit,3,RandomHole,Time,
1152,469,660,List,,Pseudo1a5,    6,000,
1153,469,660,Entry,6,hole1,,
1154,469,660,Reg,11,HoleNumber,    1,000,
1155,470,425,Input,2,On1A2,,
1156,470,425,Exit,6,hole1,2,
1157,470,425,Entry,17,CorrectResp,,
1158,470,425,Reg,3,ComptCR,   11,000,
1159,470,425,Reg,6,Reward,   11,000,
1160,470,425,Reg,7,CptReward,   11,000,
1161,470,425,Reg,1,ComptOmision,    0,000,
1162,470,430,Exit,17,CorrectResp,Time,
1163,470,430,Entry,1,MagEntry,,
1164,470,430,Reg,2,ComptNbessai,   36,000,
1165,470,430,Reg,12,Accuracy,   73,333,
1166,470,430,Reg,13,Omission,    5,556,
1167,471,740,Input,34,Off1A2,,
1168,472,355,Input,2,On1A2,,
1169,472,690,Input,34,Off1A2,,
1170,473,310,Input,1,On1A1,,
1171,473,310,Exit,1,MagEntry,1,
1172,473,310,Entry,2,ITI2sec,,
1173,473,970,Input,33,Off1A1,,
1174,474,310,Exit,2,ITI2sec,Time,
1175,474,310,List,,ITItime,   21,000,
1176,474,310,Entry,21,sec2,,
1177,474,310,Reg,19,stage2,    9,000,
1178,479,000,Input,2,On1A2,,
1179,479,000,Input,3,On1A3,,
1180,479,000,Exit,21,sec2,2,
1181,479,000,Entry,22,prematuresec6,,
1182,479,000,Reg,15,premsec2,    6,000,
1183,479,005,Exit,22,prematuresec6,Time,
1184,479,005,Entry,4,Premature,,
1185,479,005,Reg,5,ComptPremat,   19,000,
1186,479,010,Exit,4,Premature,Time,
1187,479,010,Entry,5,TimeOut,,
1188,479,660,Input,34,Off1A2,,
1189,479,660,Input,35,Off1A3,,
1190,480,125,Input,3,On1A3,,
1191,480,125,Input,4,On1A4,,
1192,480,465,Input,35,Off1A3,,
1193,480,465,Input,36,Off1A4,,
1194,480,720,Input,3,On1A3,,
1195,480,720,Input,4,On1A4,,
1196,481,380,Input,35,Off1A3,,
1197,481,380,Input,36,Off1A4,,
1198,482,265,Input,1,On1A1,,
1199,483,575,Input,33,Off1A1,,
1200,484,015,Exit,5,TimeOut,Time,
1201,484,015,Entry,1,MagEntry,,
1202,484,015,Reg,2,ComptNbessai,   37,000,
1203,484,015,Reg,12,Accuracy,   73,333,
1204,484,015,Reg,13,Omission,    5,405,
1205,484,180,Input,1,On1A1,,
1206,484,180,Exit,1,MagEntry,1,
1207,484,180,Entry,2,ITI2sec,,
1208,484,515,Input,33,Off1A1,,
1209,484,981,Input,1,On1A1,,
1210,485,180,Exit,2,ITI2sec,Time,
1211,485,180,List,,ITItime,   21,000,
1212,485,180,Entry,21,sec2,,
1213,485,180,Reg,19,stage2,   10,000,
1214,485,320,Input,33,Off1A1,,
1215,486,135,Input,1,On1A1,,
1216,486,470,Input,33,Off1A1,,
1217,486,490,Input,1,On1A1,,
1218,487,475,Input,33,Off1A1,,
1219,487,860,Input,1,On1A1,,
1220,488,200,Input,33,Off1A1,,
1221,490,670,Input,2,On1A2,,
1222,490,670,Input,3,On1A3,,
1223,490,670,Exit,21,sec2,2,
1224,490,670,Entry,22,prematuresec6,,
1225,490,670,Reg,15,premsec2,    7,000,
1226,490,675,Exit,22,prematuresec6,Time,
1227,490,675,Entry,4,Premature,,
1228,490,675,Reg,5,ComptPremat,   20,000,
1229,490,680,Exit,4,Premature,Time,
1230,490,680,Entry,5,TimeOut,,
1231,491,655,Input,34,Off1A2,,
1232,491,660,Input,35,Off1A3,,
1233,491,750,Input,4,On1A4,,
1234,492,410,Input,36,Off1A4,,
1235,492,465,Input,2,On1A2,,
1236,493,780,Input,34,Off1A2,,
1237,495,575,Input,1,On1A1,,
1238,495,685,Exit,5,TimeOut,Time,
1239,495,685,Entry,1,MagEntry,,
1240,495,685,Reg,2,ComptNbessai,   38,000,
1241,495,685,Reg,12,Accuracy,   73,333,
1242,495,685,Reg,13,Omission,    5,263,
1243,495,910,Input,33,Off1A1,,
1244,496,245,Input,1,On1A1,,
1245,496,245,Exit,1,MagEntry,1,
1246,496,245,Entry,2,ITI2sec,,
1247,496,905,Input,33,Off1A1,,
1248,497,155,Input,1,On1A1,,
1249,497,245,Exit,2,ITI2sec,Time,
1250,497,245,List,,ITItime,   23,000,
1251,497,245,Entry,23,sec3,,
1252,497,245,Reg,20,stage3,   10,000,
1253,497,490,Input,33,Off1A1,,
1254,497,535,Input,1,On1A1,,
1255,497,870,Input,33,Off1A1,,
1256,499,265,Input,1,On1A1,,
1257,499,600,Input,33,Off1A1,,
1258,499,855,Input,1,On1A1,,
1259,500,520,Input,33,Off1A1,,
1260,500,840,Input,1,On1A1,,
1261,501,175,Input,33,Off1A1,,
1262,503,595,Input,3,On1A3,,
1263,503,595,Input,4,On1A4,,
1264,503,595,Exit,23,sec3,3,
1265,503,595,Entry,24,prematuresec7,,
1266,503,595,Reg,16,premsec3,    9,000,
1267,503,605,Exit,24,prematuresec7,Time,
1268,503,605,Entry,4,Premature,,
1269,503,605,Reg,5,ComptPremat,   21,000,
1270,503,610,Exit,4,Premature,Time,
1271,503,610,Entry,5,TimeOut,,
1272,503,930,Input,35,Off1A3,,
1273,503,930,Input,36,Off1A4,,
1274,505,730,Input,4,On1A4,,
1275,506,390,Input,36,Off1A4,,
1276,508,615,Exit,5,TimeOut,Time,
1277,508,615,Entry,1,MagEntry,,
1278,508,615,Reg,2,ComptNbessai,   39,000,
1279,508,615,Reg,12,Accuracy,   73,333,
1280,508,615,Reg,13,Omission,    5,128,
1281,512,175,Input,3,On1A3,,
1282,513,165,Input,35,Off1A3,,
1283,514,090,Input,1,On1A1,,
1284,514,090,Exit,1,MagEntry,1,
1285,514,090,Entry,2,ITI2sec,,
1286,514,425,Input,33,Off1A1,,
1287,515,090,Exit,2,ITI2sec,Time,
1288,515,090,List,,ITItime,   25,000,
1289,515,090,Entry,25,sec4,,
1290,515,090,Reg,21,stage4,   10,000,
1291,515,685,Input,1,On1A1,,
1292,516,020,Input,33,Off1A1,,
1293,516,355,Input,1,On1A1,,
1294,516,695,Input,33,Off1A1,,
1295,519,095,Exit,25,sec4,Time,
1296,519,095,Entry,3,RandomHole,,
1297,520,095,Exit,3,RandomHole,Time,
1298,520,095,List,,Pseudo1a5,    8,000,
1299,520,095,Entry,8,hole2,,
1300,520,095,Reg,11,HoleNumber,    2,000,
1301,520,560,Input,3,On1A3,,
1302,520,560,Exit,8,hole2,3,
1303,520,560,Entry,17,CorrectResp,,
1304,520,560,Reg,3,ComptCR,   12,000,
1305,520,560,Reg,6,Reward,   12,000,
1306,520,560,Reg,7,CptReward,   12,000,
1307,520,560,Reg,1,ComptOmision,    0,000,
1308,520,565,Exit,17,CorrectResp,Time,
1309,520,565,Entry,1,MagEntry,,
1310,520,565,Reg,2,ComptNbessai,   40,000,
1311,520,565,Reg,12,Accuracy,   75,000,
1312,520,565,Reg,13,Omission,    5,000,
1313,522,200,Input,35,Off1A3,,
1314,523,220,Input,1,On1A1,,
1315,523,220,Exit,1,MagEntry,1,
1316,523,220,Entry,2,ITI2sec,,
1317,523,880,Input,33,Off1A1,,
1318,524,220,Exit,2,ITI2sec,Time,
1319,524,220,List,,ITItime,   19,000,
1320,524,220,Entry,19,sec5,,
1321,524,220,Reg,18,stage1,   10,000,
1322,527,615,Input,4,On1A4,,
1323,527,615,Exit,19,sec5,4,
1324,527,615,Entry,20,prematuresec5,,
1325,527,615,Reg,14,premsec1,    3,000,
1326,527,620,Exit,20,prematuresec5,Time,
1327,527,620,Entry,4,Premature,,
1328,527,620,Reg,5,ComptPremat,   22,000,
1329,527,625,Exit,4,Premature,Time,
1330,527,625,Entry,5,TimeOut,,
1331,527,950,Input,36,Off1A4,,
1332,528,136,Input,3,On1A3,,
1333,528,136,Input,4,On1A4,,
1334,528,795,Input,36,Off1A4,,
1335,528,800,Input,35,Off1A3,,
1336,531,405,Input,2,On1A2,,
