,,Subject,,,295,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,4,
,,Master,,,,
,,Date,,,2023-07-20,
,,Time,,,09:56:17,765,
,,Clock,,,5,
,,Time Warp,,,1x,
1309,607,030,Input,35,Off1A3,,
1310,607,030,Input,36,Off1A4,,
1311,607,190,Input,3,On1A3,,
1312,607,190,Input,4,On1A4,,
1313,607,530,Input,36,Off1A4,,
1314,607,535,Input,35,Off1A3,,
1315,607,630,Exit,5,TimeOut,Time,
1316,607,630,Entry,1,MagEntry,,
1317,607,630,Reg,2,ComptNbessai,   42,000,
1318,607,630,Reg,12,Accuracy,   81,818,
1319,607,630,Reg,13,Omission,   11,905,
1320,607,780,Input,2,On1A2,,
1321,607,780,Input,3,On1A3,,
1322,608,125,Input,34,Off1A2,,
1323,608,125,Input,35,Off1A3,,
1324,609,150,Input,1,On1A1,,
1325,609,150,Exit,1,MagEntry,1,
1326,609,150,Entry,2,ITI2sec,,
1327,609,490,Input,33,Off1A1,,
1328,609,635,Input,1,On1A1,,
1329,610,150,Exit,2,ITI2sec,Time,
1330,610,150,List,,ITItime,   19,000,
1331,610,150,Entry,19,sec5,,
1332,610,150,Reg,18,stage1,   11,000,
1333,610,960,Input,33,Off1A1,,
1334,615,155,Exit,19,sec5,Time,
1335,615,155,Entry,3,RandomHole,,
1336,616,155,Exit,3,RandomHole,Time,
1337,616,155,List,,Pseudo1a5,    8,000,
1338,616,155,Entry,8,hole2,,
1339,616,155,Reg,11,HoleNumber,    2,000,
1340,617,155,Exit,8,hole2,Time,
1341,617,155,Entry,9,Holdhole2,,
1342,618,155,Exit,9,Holdhole2,Time,
1343,618,155,Entry,16,Omission,,
1344,618,155,Reg,1,ComptOmision,    1,000,
1345,618,155,Reg,8,Omision,    6,000,
1346,618,165,Exit,16,Omission,Time,
1347,618,165,Entry,5,TimeOut,,
1348,623,170,Exit,5,TimeOut,Time,
1349,623,170,Entry,1,MagEntry,,
1350,623,170,Reg,2,ComptNbessai,   43,000,
1351,623,170,Reg,12,Accuracy,   81,818,
1352,623,170,Reg,13,Omission,   13,953,
1353,627,950,Input,1,On1A1,,
1354,627,950,Exit,1,MagEntry,1,
1355,627,950,Entry,2,ITI2sec,,
1356,628,290,Input,33,Off1A1,,
1357,628,950,Exit,2,ITI2sec,Time,
1358,628,950,List,,ITItime,   25,000,
1359,628,950,Entry,25,sec4,,
1360,628,950,Reg,21,stage4,   11,000,
1361,630,890,Input,3,On1A3,,
1362,630,890,Input,4,On1A4,,
1363,630,890,Exit,25,sec4,3,
1364,630,890,Entry,26,prematuresec8,,
1365,630,890,Reg,17,premsec4,    6,000,
1366,630,895,Exit,26,prematuresec8,Time,
1367,630,895,Entry,4,Premature,,
1368,630,895,Reg,5,ComptPremat,   26,000,
1369,630,900,Exit,4,Premature,Time,
1370,630,900,Entry,5,TimeOut,,
1371,631,230,Input,35,Off1A3,,
1372,631,230,Input,36,Off1A4,,
1373,634,290,Input,3,On1A3,,
1374,634,290,Input,4,On1A4,,
1375,634,630,Input,35,Off1A3,,
1376,634,630,Input,36,Off1A4,,
1377,635,905,Exit,5,TimeOut,Time,
1378,635,905,Entry,1,MagEntry,,
1379,635,905,Reg,2,ComptNbessai,   44,000,
1380,635,905,Reg,12,Accuracy,   81,818,
1381,635,905,Reg,13,Omission,   13,636,
1382,637,105,Input,3,On1A3,,
1383,637,105,Input,4,On1A4,,
1384,637,445,Input,35,Off1A3,,
1385,637,445,Input,36,Off1A4,,
1386,638,455,Input,1,On1A1,,
1387,638,455,Exit,1,MagEntry,1,
1388,638,455,Entry,2,ITI2sec,,
1389,639,125,Input,33,Off1A1,,
1390,639,455,Exit,2,ITI2sec,Time,
1391,639,455,List,,ITItime,   21,000,
1392,639,455,Entry,21,sec2,,
1393,639,455,Reg,19,stage2,   11,000,
1394,645,460,Exit,21,sec2,Time,
1395,645,460,Entry,3,RandomHole,,
1396,646,460,Exit,3,RandomHole,Time,
1397,646,460,List,,Pseudo1a5,    6,000,
1398,646,460,Entry,6,hole1,,
1399,646,460,Reg,11,HoleNumber,    1,000,
1400,646,705,Input,1,On1A1,,
1401,647,045,Input,33,Off1A1,,
1402,647,460,Exit,6,hole1,Time,
1403,647,460,Entry,7,Holdhole1,,
1404,647,540,Input,1,On1A1,,
1405,647,880,Input,33,Off1A1,,
1406,647,985,Input,1,On1A1,,
1407,648,325,Input,33,Off1A1,,
1408,648,460,Exit,7,Holdhole1,Time,
1409,648,460,Entry,16,Omission,,
1410,648,460,Reg,1,ComptOmision,    2,000,
1411,648,460,Reg,8,Omision,    7,000,
1412,648,470,Exit,16,Omission,Time,
1413,648,470,Entry,5,TimeOut,,
1414,649,370,Input,3,On1A3,,
1415,649,370,Input,4,On1A4,,
1416,649,715,Input,35,Off1A3,,
1417,649,715,Input,36,Off1A4,,
1418,649,860,Input,3,On1A3,,
1419,649,860,Input,4,On1A4,,
1420,650,200,Input,35,Off1A3,,
1421,650,200,Input,36,Off1A4,,
1422,653,475,Exit,5,TimeOut,Time,
1423,653,475,Entry,1,MagEntry,,
1424,653,475,Reg,2,ComptNbessai,   45,000,
1425,653,475,Reg,12,Accuracy,   81,818,
1426,653,475,Reg,13,Omission,   15,556,
1427,653,955,Input,3,On1A3,,
1428,654,295,Input,35,Off1A3,,
1429,655,025,Input,1,On1A1,,
1430,655,025,Exit,1,MagEntry,1,
1431,655,025,Entry,2,ITI2sec,,
1432,655,365,Input,33,Off1A1,,
1433,656,025,Exit,2,ITI2sec,Time,
1434,656,025,List,,ITItime,   21,000,
1435,656,025,Entry,21,sec2,,
1436,656,025,Reg,19,stage2,   12,000,
1437,660,920,Input,3,On1A3,,
1438,660,920,Input,4,On1A4,,
1439,660,920,Exit,21,sec2,3,
1440,660,920,Entry,22,prematuresec6,,
1441,660,920,Reg,15,premsec2,    8,000,
1442,660,925,Exit,22,prematuresec6,Time,
1443,660,925,Entry,4,Premature,,
1444,660,925,Reg,5,ComptPremat,   27,000,
1445,660,930,Exit,4,Premature,Time,
1446,660,930,Entry,5,TimeOut,,
1447,661,590,Input,35,Off1A3,,
1448,661,590,Input,36,Off1A4,,
1449,661,850,Input,3,On1A3,,
1450,661,850,Input,4,On1A4,,
1451,662,515,Input,35,Off1A3,,
1452,662,515,Input,36,Off1A4,,
1453,663,500,Input,1,On1A1,,
1454,664,500,Input,33,Off1A1,,
1455,664,800,Input,1,On1A1,,
1456,665,465,Input,33,Off1A1,,
1457,665,935,Exit,5,TimeOut,Time,
1458,665,935,Entry,1,MagEntry,,
1459,665,935,Reg,2,ComptNbessai,   46,000,
1460,665,935,Reg,12,Accuracy,   81,818,
1461,665,935,Reg,13,Omission,   15,217,
1462,666,365,Input,3,On1A3,,
1463,666,365,Input,4,On1A4,,
1464,666,710,Input,35,Off1A3,,
1465,666,710,Input,36,Off1A4,,
1466,667,390,Input,2,On1A2,,
1467,667,390,Input,3,On1A3,,
1468,667,730,Input,34,Off1A2,,
1469,667,730,Input,35,Off1A3,,
1470,669,925,Input,1,On1A1,,
1471,669,925,Exit,1,MagEntry,1,
1472,669,925,Entry,2,ITI2sec,,
1473,670,595,Input,33,Off1A1,,
1474,670,925,Exit,2,ITI2sec,Time,
1475,670,925,List,,ITItime,   19,000,
1476,670,925,Entry,19,sec5,,
1477,670,925,Reg,18,stage1,   12,000,
1478,675,930,Exit,19,sec5,Time,
1479,675,930,Entry,3,RandomHole,,
1480,676,930,Exit,3,RandomHole,Time,
1481,676,930,List,,Pseudo1a5,   10,000,
1482,676,930,Entry,10,hole3,,
1483,676,930,Reg,11,HoleNumber,    3,000,
1484,677,930,Exit,10,hole3,Time,
1485,677,930,Entry,11,Holdhole3,,
1486,678,930,Exit,11,Holdhole3,Time,
1487,678,930,Entry,16,Omission,,
1488,678,930,Reg,1,ComptOmision,    3,000,
1489,678,930,Reg,8,Omision,    8,000,
1490,678,940,Exit,16,Omission,Time,
1491,678,940,Entry,5,TimeOut,,
1492,683,120,Input,1,On1A1,,
1493,683,465,Input,33,Off1A1,,
1494,683,945,Exit,5,TimeOut,Time,
1495,683,945,Entry,1,MagEntry,,
1496,683,945,Reg,2,ComptNbessai,   47,000,
1497,683,945,Reg,12,Accuracy,   81,818,
1498,683,945,Reg,13,Omission,   17,021,
1499,685,645,Input,1,On1A1,,
1500,685,645,Exit,1,MagEntry,1,
1501,685,645,Entry,2,ITI2sec,,
1502,686,645,Exit,2,ITI2sec,Time,
1503,686,645,List,,ITItime,   23,000,
1504,686,645,Entry,23,sec3,,
1505,686,645,Reg,20,stage3,   12,000,
1506,687,650,Input,1,On1A1,,
1507,688,320,Input,33,Off1A1,,
1508,689,000,Input,3,On1A3,,
1509,689,000,Input,4,On1A4,,
1510,689,000,Exit,23,sec3,3,
1511,689,000,Entry,24,prematuresec7,,
1512,689,000,Reg,16,premsec3,    8,000,
1513,689,010,Exit,24,prematuresec7,Time,
1514,689,010,Entry,4,Premature,,
1515,689,010,Reg,5,ComptPremat,   28,000,
1516,689,015,Exit,4,Premature,Time,
1517,689,015,Entry,5,TimeOut,,
1518,689,345,Input,35,Off1A3,,
1519,689,345,Input,36,Off1A4,,
1520,690,610,Input,1,On1A1,,
1521,691,605,Input,33,Off1A1,,
1522,692,635,Input,1,On1A1,,
1523,694,020,Exit,5,TimeOut,Time,
1524,694,020,Entry,1,MagEntry,,
1525,694,020,Reg,2,ComptNbessai,   48,000,
1526,694,020,Reg,12,Accuracy,   81,818,
1527,694,020,Reg,13,Omission,   16,667,
1528,694,610,Input,33,Off1A1,,
1529,696,420,Input,1,On1A1,,
1530,696,420,Exit,1,MagEntry,1,
1531,696,420,Entry,2,ITI2sec,,
1532,696,765,Input,33,Off1A1,,
1533,697,420,Exit,2,ITI2sec,Time,
1534,697,420,List,,ITItime,   25,000,
1535,697,420,Entry,25,sec4,,
1536,697,420,Reg,21,stage4,   12,000,
1537,699,100,Input,3,On1A3,,
1538,699,100,Input,4,On1A4,,
1539,699,100,Exit,25,sec4,3,
1540,699,100,Entry,26,prematuresec8,,
1541,699,100,Reg,17,premsec4,    7,000,
1542,699,105,Exit,26,prematuresec8,Time,
1543,699,105,Entry,4,Premature,,
1544,699,105,Reg,5,ComptPremat,   29,000,
1545,699,110,Exit,4,Premature,Time,
1546,699,110,Entry,5,TimeOut,,
1547,699,445,Input,35,Off1A3,,
1548,699,445,Input,36,Off1A4,,
1549,704,115,Exit,5,TimeOut,Time,
1550,704,115,Entry,1,MagEntry,,
1551,704,115,Reg,2,ComptNbessai,   49,000,
1552,704,115,Reg,12,Accuracy,   81,818,
1553,704,115,Reg,13,Omission,   16,327,
1554,706,965,Input,1,On1A1,,
1555,706,965,Exit,1,MagEntry,1,
1556,706,965,Entry,2,ITI2sec,,
1557,707,305,Input,33,Off1A1,,
1558,707,965,Exit,2,ITI2sec,Time,
1559,707,965,List,,ITItime,   25,000,
1560,707,965,Entry,25,sec4,,
1561,707,965,Reg,21,stage4,   13,000,
1562,711,970,Exit,25,sec4,Time,
1563,711,970,Entry,3,RandomHole,,
1564,712,830,Input,3,On1A3,,
1565,712,830,Input,4,On1A4,,
1566,712,970,Exit,3,RandomHole,Time,
1567,712,970,List,,Pseudo1a5,    8,000,
1568,712,970,Entry,8,hole2,,
1569,712,970,Reg,11,HoleNumber,    2,000,
1570,713,500,Input,35,Off1A3,,
1571,713,500,Input,36,Off1A4,,
1572,713,610,Input,3,On1A3,,
1573,713,610,Exit,8,hole2,3,
1574,713,610,Entry,17,CorrectResp,,
1575,713,610,Reg,3,ComptCR,   10,000,
1576,713,610,Reg,6,Reward,   10,000,
1577,713,610,Reg,7,CptReward,   10,000,
1578,713,610,Reg,1,ComptOmision,    0,000,
1579,713,615,Exit,17,CorrectResp,Time,
1580,713,615,Entry,1,MagEntry,,
1581,713,615,Reg,2,ComptNbessai,   50,000,
1582,713,615,Reg,12,Accuracy,   83,333,
1583,713,615,Reg,13,Omission,   16,000,
1584,713,955,Input,35,Off1A3,,
1585,714,425,Input,1,On1A1,,
1586,714,425,Exit,1,MagEntry,1,
1587,714,425,Entry,2,ITI2sec,,
1588,715,425,Exit,2,ITI2sec,Time,
1589,715,425,List,,ITItime,   21,000,
1590,715,425,Entry,21,sec2,,
1591,715,425,Reg,19,stage2,   13,000,
1592,715,750,Input,33,Off1A1,,
1593,716,035,Input,1,On1A1,,
1594,716,705,Input,33,Off1A1,,
1595,717,815,Input,3,On1A3,,
1596,717,815,Input,4,On1A4,,
1597,717,815,Exit,21,sec2,3,
1598,717,815,Entry,22,prematuresec6,,
1599,717,815,Reg,15,premsec2,    9,000,
1600,717,820,Exit,22,prematuresec6,Time,
1601,717,820,Entry,4,Premature,,
1602,717,820,Reg,5,ComptPremat,   30,000,
1603,717,825,Exit,4,Premature,Time,
1604,717,825,Entry,5,TimeOut,,
1605,718,155,Input,35,Off1A3,,
1606,718,155,Input,36,Off1A4,,
1607,718,220,Input,3,On1A3,,
1608,718,220,Input,4,On1A4,,
1609,719,220,Input,35,Off1A3,,
1610,719,220,Input,36,Off1A4,,
1611,719,325,Input,2,On1A2,,
1612,719,325,Input,3,On1A3,,
1613,719,671,Input,34,Off1A2,,
1614,719,671,Input,35,Off1A3,,
1615,720,755,Input,1,On1A1,,
1616,721,100,Input,33,Off1A1,,
1617,721,355,Input,1,On1A1,,
1618,721,695,Input,33,Off1A1,,
1619,721,795,Input,1,On1A1,,
1620,722,135,Input,33,Off1A1,,
1621,722,830,Exit,5,TimeOut,Time,
1622,722,830,Entry,1,MagEntry,,
1623,722,830,Reg,2,ComptNbessai,   51,000,
1624,722,830,Reg,12,Accuracy,   83,333,
1625,722,830,Reg,13,Omission,   15,686,
1626,724,330,Input,1,On1A1,,
1627,724,330,Exit,1,MagEntry,1,
1628,724,330,Entry,2,ITI2sec,,
1629,725,325,Input,33,Off1A1,,
1630,725,330,Exit,2,ITI2sec,Time,
1631,725,330,List,,ITItime,   23,000,
1632,725,330,Entry,23,sec3,,
1633,725,330,Reg,20,stage3,   13,000,
1634,726,635,Input,3,On1A3,,
1635,726,635,Exit,23,sec3,3,
1636,726,635,Entry,24,prematuresec7,,
1637,726,635,Reg,16,premsec3,    9,000,
1638,726,645,Exit,24,prematuresec7,Time,
1639,726,645,Entry,4,Premature,,
1640,726,645,Reg,5,ComptPremat,   31,000,
1641,726,650,Exit,4,Premature,Time,
1642,726,650,Entry,5,TimeOut,,
1643,726,975,Input,35,Off1A3,,
1644,729,505,Input,3,On1A3,,
1645,729,505,Input,4,On1A4,,
1646,729,845,Input,35,Off1A3,,
1647,729,845,Input,36,Off1A4,,
1648,731,655,Exit,5,TimeOut,Time,
1649,731,655,Entry,1,MagEntry,,
1650,731,655,Reg,2,ComptNbessai,   52,000,
1651,731,655,Reg,12,Accuracy,   83,333,
1652,731,655,Reg,13,Omission,   15,385,
1653,736,260,Input,1,On1A1,,
1654,736,260,Exit,1,MagEntry,1,
1655,736,260,Entry,2,ITI2sec,,
1656,736,930,Input,33,Off1A1,,
1657,737,260,Exit,2,ITI2sec,Time,
1658,737,260,List,,ITItime,   19,000,
1659,737,260,Entry,19,sec5,,
1660,737,260,Reg,18,stage1,   13,000,
1661,737,745,Input,2,On1A2,,
1662,737,745,Exit,19,sec5,2,
1663,737,745,Entry,20,prematuresec5,,
1664,737,745,Reg,14,premsec1,    7,000,
1665,737,750,Exit,20,prematuresec5,Time,
1666,737,750,Entry,4,Premature,,
1667,737,750,Reg,5,ComptPremat,   32,000,
1668,737,756,Exit,4,Premature,Time,
1669,737,756,Entry,5,TimeOut,,
1670,738,085,Input,34,Off1A2,,
1671,738,790,Input,3,On1A3,,
1672,738,790,Input,4,On1A4,,
1673,739,456,Input,35,Off1A3,,
1674,739,456,Input,36,Off1A4,,
1675,741,670,Input,3,On1A3,,
1676,741,670,Input,4,On1A4,,
1677,742,010,Input,35,Off1A3,,
1678,742,010,Input,36,Off1A4,,
1679,742,760,Exit,5,TimeOut,Time,
1680,742,760,Entry,1,MagEntry,,
1681,742,760,Reg,2,ComptNbessai,   53,000,
1682,742,760,Reg,12,Accuracy,   83,333,
1683,742,760,Reg,13,Omission,   15,094,
1684,744,445,Input,3,On1A3,,
1685,744,445,Input,4,On1A4,,
1686,744,790,Input,35,Off1A3,,
1687,744,790,Input,36,Off1A4,,
1688,754,155,Input,1,On1A1,,
1689,754,155,Exit,1,MagEntry,1,
1690,754,155,Entry,2,ITI2sec,,
1691,754,825,Input,33,Off1A1,,
1692,754,860,Input,1,On1A1,,
1693,755,155,Exit,2,ITI2sec,Time,
1694,755,155,List,,ITItime,   23,000,
1695,755,155,Entry,23,sec3,,
1696,755,155,Reg,20,stage3,   14,000,
1697,755,530,Input,33,Off1A1,,
1698,757,955,Input,3,On1A3,,
1699,757,955,Input,4,On1A4,,
1700,757,955,Exit,23,sec3,3,
1701,757,955,Entry,24,prematuresec7,,
1702,757,955,Reg,16,premsec3,   10,000,
1703,757,965,Exit,24,prematuresec7,Time,
1704,757,965,Entry,4,Premature,,
1705,757,965,Reg,5,ComptPremat,   33,000,
1706,757,970,Exit,4,Premature,Time,
1707,757,970,Entry,5,TimeOut,,
1708,758,295,Input,35,Off1A3,,
1709,758,295,Input,36,Off1A4,,
1710,758,555,Input,2,On1A2,,
1711,758,555,Input,3,On1A3,,
1712,758,900,Input,34,Off1A2,,
1713,758,900,Input,35,Off1A3,,
1714,761,170,Input,1,On1A1,,
1715,761,515,Input,33,Off1A1,,
1716,762,955,Input,1,On1A1,,
1717,762,975,Exit,5,TimeOut,Time,
1718,762,975,Entry,1,MagEntry,,
1719,762,975,Reg,2,ComptNbessai,   54,000,
1720,762,975,Reg,12,Accuracy,   83,333,
1721,762,975,Reg,13,Omission,   14,815,
1722,763,295,Input,33,Off1A1,,
1723,763,815,Input,1,On1A1,,
1724,763,815,Exit,1,MagEntry,1,
1725,763,815,Entry,2,ITI2sec,,
1726,764,485,Input,33,Off1A1,,
1727,764,815,Exit,2,ITI2sec,Time,
1728,764,815,List,,ITItime,   25,000,
1729,764,815,Entry,25,sec4,,
1730,764,815,Reg,21,stage4,   14,000,
1731,768,245,Input,3,On1A3,,
1732,768,245,Input,4,On1A4,,
1733,768,245,Exit,25,sec4,3,
1734,768,245,Entry,26,prematuresec8,,
1735,768,245,Reg,17,premsec4,    8,000,
1736,768,250,Exit,26,prematuresec8,Time,
1737,768,250,Entry,4,Premature,,
1738,768,250,Reg,5,ComptPremat,   34,000,
1739,768,255,Exit,4,Premature,Time,
1740,768,255,Entry,5,TimeOut,,
1741,768,585,Input,35,Off1A3,,
1742,768,585,Input,36,Off1A4,,
1743,769,615,Input,3,On1A3,,
1744,769,615,Input,4,On1A4,,
1745,770,285,Input,35,Off1A3,,
1746,770,285,Input,36,Off1A4,,
1747,773,261,Exit,5,TimeOut,Time,
1748,773,261,Entry,1,MagEntry,,
1749,773,261,Reg,2,ComptNbessai,   55,000,
1750,773,261,Reg,12,Accuracy,   83,333,
1751,773,261,Reg,13,Omission,   14,545,
1752,774,645,Input,3,On1A3,,
1753,774,990,Input,35,Off1A3,,
1754,775,265,Input,2,On1A2,,
1755,775,265,Input,3,On1A3,,
1756,775,606,Input,34,Off1A2,,
1757,775,606,Input,35,Off1A3,,
1758,775,915,Input,1,On1A1,,
1759,775,915,Exit,1,MagEntry,1,
1760,775,915,Entry,2,ITI2sec,,
1761,776,255,Input,33,Off1A1,,
1762,776,915,Exit,2,ITI2sec,Time,
1763,776,915,List,,ITItime,   19,000,
1764,776,915,Entry,19,sec5,,
1765,776,915,Reg,18,stage1,   14,000,
1766,779,330,Input,3,On1A3,,
1767,779,330,Input,4,On1A4,,
1768,779,330,Exit,19,sec5,3,
1769,779,330,Entry,20,prematuresec5,,
1770,779,330,Reg,14,premsec1,    8,000,
1771,779,335,Exit,20,prematuresec5,Time,
1772,779,335,Entry,4,Premature,,
1773,779,335,Reg,5,ComptPremat,   35,000,
1774,779,341,Exit,4,Premature,Time,
1775,779,341,Entry,5,TimeOut,,
1776,779,670,Input,35,Off1A3,,
1777,779,670,Input,36,Off1A4,,
1778,784,345,Exit,5,TimeOut,Time,
1779,784,345,Entry,1,MagEntry,,
1780,784,345,Reg,2,ComptNbessai,   56,000,
1781,784,345,Reg,12,Accuracy,   83,333,
1782,784,345,Reg,13,Omission,   14,286,
1783,788,745,Input,1,On1A1,,
1784,788,745,Exit,1,MagEntry,1,
1785,788,745,Entry,2,ITI2sec,,
1786,789,410,Input,33,Off1A1,,
1787,789,745,Exit,2,ITI2sec,Time,
1788,789,745,List,,ITItime,   21,000,
1789,789,745,Entry,21,sec2,,
1790,789,745,Reg,19,stage2,   14,000,
1791,790,700,Input,2,On1A2,,
1792,790,700,Exit,21,sec2,2,
1793,790,700,Entry,22,prematuresec6,,
1794,790,700,Reg,15,premsec2,   10,000,
1795,790,705,Exit,22,prematuresec6,Time,
1796,790,705,Entry,4,Premature,,
1797,790,705,Reg,5,ComptPremat,   36,000,
1798,790,710,Exit,4,Premature,Time,
1799,790,710,Entry,5,TimeOut,,
1800,791,045,Input,34,Off1A2,,
1801,792,955,Input,3,On1A3,,
1802,792,955,Input,4,On1A4,,
1803,793,296,Input,35,Off1A3,,
1804,793,296,Input,36,Off1A4,,
1805,795,711,Exit,5,TimeOut,Time,
1806,795,711,Entry,1,MagEntry,,
1807,795,711,Reg,2,ComptNbessai,   57,000,
1808,795,711,Reg,12,Accuracy,   83,333,
1809,795,711,Reg,13,Omission,   14,035,
1810,796,785,Input,3,On1A3,,
1811,797,115,Input,4,On1A4,,
1812,797,125,Input,35,Off1A3,,
1813,797,455,Input,36,Off1A4,,
1814,797,645,Input,3,On1A3,,
1815,797,645,Input,4,On1A4,,
1816,797,985,Input,35,Off1A3,,
1817,797,985,Input,36,Off1A4,,
1818,799,045,Input,1,On1A1,,
1819,799,045,Exit,1,MagEntry,1,
1820,799,045,Entry,2,ITI2sec,,
1821,799,385,Input,33,Off1A1,,
1822,800,045,Exit,2,ITI2sec,Time,
1823,800,045,List,,ITItime,   23,000,
1824,800,045,Entry,23,sec3,,
1825,800,045,Reg,20,stage3,   15,000,
1826,804,490,Input,3,On1A3,,
1827,804,490,Input,4,On1A4,,
1828,804,490,Exit,23,sec3,3,
1829,804,490,Entry,24,prematuresec7,,
1830,804,490,Reg,16,premsec3,   11,000,
1831,804,500,Exit,24,prematuresec7,Time,
1832,804,500,Entry,4,Premature,,
1833,804,500,Reg,5,ComptPremat,   37,000,
1834,804,505,Exit,4,Premature,Time,
1835,804,505,Entry,5,TimeOut,,
1836,804,835,Input,35,Off1A3,,
1837,804,835,Input,36,Off1A4,,
1838,805,175,Input,2,On1A2,,
1839,805,175,Input,3,On1A3,,
1840,805,520,Input,34,Off1A2,,
1841,805,520,Input,35,Off1A3,,
1842,809,510,Exit,5,TimeOut,Time,
1843,809,510,Entry,1,MagEntry,,
1844,809,510,Reg,2,ComptNbessai,   58,000,
1845,809,510,Reg,12,Accuracy,   83,333,
1846,809,510,Reg,13,Omission,   13,793,
1847,814,265,Input,1,On1A1,,
1848,814,265,Exit,1,MagEntry,1,
1849,814,265,Entry,2,ITI2sec,,
1850,815,260,Input,33,Off1A1,,
1851,815,265,Exit,2,ITI2sec,Time,
1852,815,265,List,,ITItime,   25,000,
1853,815,265,Entry,25,sec4,,
1854,815,265,Reg,21,stage4,   15,000,
1855,819,270,Exit,25,sec4,Time,
1856,819,270,Entry,3,RandomHole,,
1857,819,375,Input,1,On1A1,,
1858,819,715,Input,33,Off1A1,,
1859,820,270,Exit,3,RandomHole,Time,
1860,820,270,List,,Pseudo1a5,    6,000,
1861,820,270,Entry,6,hole1,,
1862,820,270,Reg,11,HoleNumber,    1,000,
1863,821,271,Exit,6,hole1,Time,
1864,821,271,Entry,7,Holdhole1,,
1865,821,280,Input,2,On1A2,,
1866,821,280,Exit,7,Holdhole1,2,
1867,821,280,Entry,17,CorrectResp,,
1868,821,280,Reg,3,ComptCR,   11,000,
1869,821,280,Reg,6,Reward,   11,000,
1870,821,280,Reg,7,CptReward,   11,000,
1871,821,280,Reg,1,ComptOmision,    0,000,
1872,821,285,Exit,17,CorrectResp,Time,
1873,821,285,Entry,1,MagEntry,,
1874,821,285,Reg,2,ComptNbessai,   59,000,
1875,821,285,Reg,12,Accuracy,   84,615,
1876,821,285,Reg,13,Omission,   13,559,
1877,821,625,Input,34,Off1A2,,
1878,822,320,Input,1,On1A1,,
1879,822,320,Exit,1,MagEntry,1,
1880,822,320,Entry,2,ITI2sec,,
1881,823,320,Exit,2,ITI2sec,Time,
1882,823,320,List,,ITItime,   21,000,
1883,823,320,Entry,21,sec2,,
1884,823,320,Reg,19,stage2,   15,000,
1885,823,645,Input,33,Off1A1,,
1886,825,606,Input,3,On1A3,,
1887,825,606,Input,4,On1A4,,
1888,825,606,Exit,21,sec2,3,
1889,825,606,Entry,22,prematuresec6,,
1890,825,606,Reg,15,premsec2,   11,000,
1891,825,610,Exit,22,prematuresec6,Time,
1892,825,610,Entry,4,Premature,,
1893,825,610,Reg,5,ComptPremat,   38,000,
1894,825,615,Exit,4,Premature,Time,
1895,825,615,Entry,5,TimeOut,,
1896,825,950,Input,35,Off1A3,,
1897,825,950,Input,36,Off1A4,,
1898,827,090,Input,1,On1A1,,
1899,828,085,Input,33,Off1A1,,
1900,828,460,Input,1,On1A1,,
1901,828,801,Input,33,Off1A1,,
1902,830,415,Input,3,On1A3,,
1903,830,415,Input,4,On1A4,,
1904,830,620,Exit,5,TimeOut,Time,
1905,830,620,Entry,1,MagEntry,,
1906,830,620,Reg,2,ComptNbessai,   60,000,
1907,830,620,Reg,12,Accuracy,   84,615,
1908,830,620,Reg,13,Omission,   13,333,
1909,830,755,Input,35,Off1A3,,
1910,830,755,Input,36,Off1A4,,
1911,831,430,Input,2,On1A2,,
1912,831,430,Input,3,On1A3,,
1913,831,775,Input,34,Off1A2,,
1914,831,775,Input,35,Off1A3,,
1915,835,740,Input,1,On1A1,,
1916,835,740,Exit,1,MagEntry,1,
1917,835,740,Entry,2,ITI2sec,,
1918,836,080,Input,33,Off1A1,,
1919,836,740,Exit,2,ITI2sec,Time,
1920,836,740,List,,ITItime,   19,000,
1921,836,740,Entry,19,sec5,,
1922,836,740,Reg,18,stage1,   15,000,
1923,841,745,Exit,19,sec5,Time,
1924,841,745,Entry,3,RandomHole,,
1925,842,745,Exit,3,RandomHole,Time,
1926,842,745,List,,Pseudo1a5,    8,000,
1927,842,745,Entry,8,hole2,,
1928,842,745,Reg,11,HoleNumber,    2,000,
1929,843,515,Input,33,Off1A1,,
1930,843,745,Exit,8,hole2,Time,
1931,843,745,Entry,9,Holdhole2,,
1932,844,100,Input,1,On1A1,,
1933,844,745,Exit,9,Holdhole2,Time,
1934,844,745,Entry,16,Omission,,
1935,844,745,Reg,1,ComptOmision,    1,000,
1936,844,745,Reg,8,Omision,    9,000,
1937,844,755,Exit,16,Omission,Time,
1938,844,755,Entry,5,TimeOut,,
1939,844,770,Input,33,Off1A1,,
1940,848,790,Input,3,On1A3,,
1941,849,135,Input,35,Off1A3,,
1942,849,760,Exit,5,TimeOut,Time,
1943,849,760,Entry,1,MagEntry,,
1944,849,760,Reg,2,ComptNbessai,   61,000,
1945,849,760,Reg,12,Accuracy,   84,615,
1946,849,760,Reg,13,Omission,   14,754,
1947,850,580,Input,3,On1A3,,
1948,850,580,Input,4,On1A4,,
1949,850,925,Input,35,Off1A3,,
1950,850,925,Input,36,Off1A4,,
1951,851,660,Input,2,On1A2,,
1952,852,330,Input,34,Off1A2,,
1953,854,870,Input,1,On1A1,,
1954,854,870,Exit,1,MagEntry,1,
1955,854,870,Entry,2,ITI2sec,,
1956,855,215,Input,33,Off1A1,,
1957,855,870,Exit,2,ITI2sec,Time,
