,,Subject,,,293,
,,Protocol,,,IRTT_long,
,,Type,,,Master,
,,Channel,,,2,
,,Master,,,,
,,Date,,,2023-07-20,
1343,545,500,Reg,17,premsec4,    7,000,
1344,545,505,Exit,26,prematuresec8,Time,
1345,545,505,Entry,4,Premature,,
1346,545,505,Reg,5,ComptPremat,   30,000,
1347,545,510,Exit,4,Premature,Time,
1348,545,510,Entry,5,TimeOut,,
1349,545,840,Input,35,Off1A3,,
1350,550,515,Exit,5,TimeOut,Time,
1351,550,515,Entry,1,MagEntry,,
1352,550,515,Reg,2,ComptNbessai,   42,000,
1353,550,515,Reg,12,Accuracy,   20,000,
1354,550,515,Reg,13,Omission,   14,286,
1355,566,205,Input,2,On1A2,,
1356,566,545,Input,34,Off1A2,,
1357,578,465,Input,2,On1A2,,
1358,578,800,Input,34,Off1A2,,
1359,583,995,Input,2,On1A2,,
1360,584,330,Input,34,Off1A2,,
1361,586,435,Input,2,On1A2,,
1362,586,775,Input,34,Off1A2,,
1363,589,340,Input,2,On1A2,,
1364,589,680,Input,34,Off1A2,,
1365,613,580,Input,2,On1A2,,
1366,613,915,Input,34,Off1A2,,
1367,645,860,Input,1,On1A1,,
1368,645,860,Exit,1,MagEntry,1,
1369,645,860,Entry,2,ITI2sec,,
1370,646,195,Input,33,Off1A1,,
1371,646,860,Exit,2,ITI2sec,Time,
1372,646,860,List,,ITItime,   21,000,
1373,646,860,Entry,21,sec2,,
1374,646,860,Reg,19,stage2,   11,000,
1375,650,750,Input,2,On1A2,,
1376,650,750,Exit,21,sec2,2,
1377,650,750,Entry,22,prematuresec6,,
1378,650,750,Reg,15,premsec2,    8,000,
1379,650,755,Exit,22,prematuresec6,Time,
1380,650,755,Entry,4,Premature,,
1381,650,755,Reg,5,ComptPremat,   31,000,
1382,650,760,Exit,4,Premature,Time,
1383,650,760,Entry,5,TimeOut,,
1384,651,090,Input,34,Off1A2,,
1385,654,655,Input,2,On1A2,,
1386,654,995,Input,34,Off1A2,,
1387,655,200,Input,3,On1A3,,
1388,655,540,Input,35,Off1A3,,
1389,655,766,Exit,5,TimeOut,Time,
1390,655,766,Entry,1,MagEntry,,
1391,655,766,Reg,2,ComptNbessai,   43,000,
1392,655,766,Reg,12,Accuracy,   20,000,
1393,655,766,Reg,13,Omission,   13,953,
1394,656,510,Input,3,On1A3,,
1395,656,510,Input,4,On1A4,,
1396,656,850,Input,35,Off1A3,,
1397,656,850,Input,36,Off1A4,,
1398,661,515,Input,2,On1A2,,
1399,661,855,Input,34,Off1A2,,
1400,664,040,Input,1,On1A1,,
1401,664,040,Exit,1,MagEntry,1,
1402,664,040,Entry,2,ITI2sec,,
1403,664,375,Input,33,Off1A1,,
1404,665,040,Exit,2,ITI2sec,Time,
1405,665,040,List,,ITItime,   23,000,
1406,665,040,Entry,23,sec3,,
1407,665,040,Reg,20,stage3,   11,000,
1408,667,050,Input,3,On1A3,,
1409,667,050,Input,4,On1A4,,
1410,667,050,Exit,23,sec3,3,
1411,667,050,Entry,24,prematuresec7,,
1412,667,050,Reg,16,premsec3,   10,000,
1413,667,060,Exit,24,prematuresec7,Time,
1414,667,060,Entry,4,Premature,,
1415,667,060,Reg,5,ComptPremat,   32,000,
1416,667,065,Exit,4,Premature,Time,
1417,667,065,Entry,5,TimeOut,,
1418,667,380,Input,2,On1A2,,
1419,667,390,Input,36,Off1A4,,
1420,667,710,Input,34,Off1A2,,
1421,667,715,Input,35,Off1A3,,
1422,669,711,Input,2,On1A2,,
1423,670,050,Input,34,Off1A2,,
1424,672,070,Exit,5,TimeOut,Time,
1425,672,070,Entry,1,MagEntry,,
1426,672,070,Reg,2,ComptNbessai,   44,000,
1427,672,070,Reg,12,Accuracy,   20,000,
1428,672,070,Reg,13,Omission,   13,636,
1429,676,625,Input,1,On1A1,,
1430,676,625,Exit,1,MagEntry,1,
1431,676,625,Entry,2,ITI2sec,,
1432,676,960,Input,33,Off1A1,,
1433,677,625,Exit,2,ITI2sec,Time,
1434,677,625,List,,ITItime,   19,000,
1435,677,625,Entry,19,sec5,,
1436,677,625,Reg,18,stage1,   11,000,
1437,682,630,Exit,19,sec5,Time,
1438,682,630,Entry,3,RandomHole,,
1439,683,630,Exit,3,RandomHole,Time,
1440,683,630,List,,Pseudo1a5,   10,000,
1441,683,630,Entry,10,hole3,,
1442,683,630,Reg,11,HoleNumber,    3,000,
1443,684,630,Exit,10,hole3,Time,
1444,684,630,Entry,11,Holdhole3,,
1445,685,095,Input,2,On1A2,,
1446,685,095,Input,3,On1A3,,
1447,685,095,Exit,11,Holdhole3,3,
1448,685,095,Entry,18,IncorrectResp,,
1449,685,095,Reg,4,ComptIncR,    5,000,
1450,685,095,Reg,1,ComptOmision,    0,000,
1451,685,105,Exit,18,IncorrectResp,Time,
1452,685,105,Entry,5,TimeOut,,
1453,685,425,Input,4,On1A4,,
1454,685,430,Input,34,Off1A2,,
1455,685,430,Input,35,Off1A3,,
1456,686,085,Input,36,Off1A4,,
1457,686,345,Input,3,On1A3,,
1458,686,345,Input,4,On1A4,,
1459,686,685,Input,35,Off1A3,,
1460,686,685,Input,36,Off1A4,,
1461,690,100,Input,2,On1A2,,
1462,690,110,Exit,5,TimeOut,Time,
1463,690,110,Entry,1,MagEntry,,
1464,690,110,Reg,2,ComptNbessai,   45,000,
1465,690,110,Reg,12,Accuracy,   16,667,
1466,690,110,Reg,13,Omission,   13,333,
1467,690,765,Input,34,Off1A2,,
1468,705,855,Input,2,On1A2,,
1469,706,190,Input,34,Off1A2,,
1470,711,900,Input,4,On1A4,,
1471,712,240,Input,36,Off1A4,,
1472,730,900,Input,3,On1A3,,
1473,730,900,Input,4,On1A4,,
1474,731,235,Input,35,Off1A3,,
1475,731,235,Input,36,Off1A4,,
1476,731,476,Input,3,On1A3,,
1477,731,476,Input,4,On1A4,,
1478,731,810,Input,35,Off1A3,,
1479,731,810,Input,36,Off1A4,,
1480,735,565,Input,1,On1A1,,
1481,735,565,Exit,1,MagEntry,1,
1482,735,565,Entry,2,ITI2sec,,
1483,736,230,Input,33,Off1A1,,
1484,736,565,Exit,2,ITI2sec,Time,
1485,736,565,List,,ITItime,   23,000,
1486,736,565,Entry,23,sec3,,
1487,736,565,Reg,20,stage3,   12,000,
1488,737,510,Input,2,On1A2,,
1489,737,510,Exit,23,sec3,2,
1490,737,510,Entry,24,prematuresec7,,
1491,737,510,Reg,16,premsec3,   11,000,
1492,737,520,Exit,24,prematuresec7,Time,
1493,737,520,Entry,4,Premature,,
1494,737,520,Reg,5,ComptPremat,   33,000,
1495,737,525,Exit,4,Premature,Time,
1496,737,525,Entry,5,TimeOut,,
1497,737,845,Input,34,Off1A2,,
1498,742,530,Exit,5,TimeOut,Time,
1499,742,530,Entry,1,MagEntry,,
1500,742,530,Reg,2,ComptNbessai,   46,000,
1501,742,530,Reg,12,Accuracy,   16,667,
1502,742,530,Reg,13,Omission,   13,043,
1503,742,695,Input,2,On1A2,,
1504,743,360,Input,34,Off1A2,,
1505,751,645,Input,2,On1A2,,
1506,751,980,Input,34,Off1A2,,
1507,752,230,Input,3,On1A3,,
1508,752,570,Input,35,Off1A3,,
1509,757,570,Input,3,On1A3,,
1510,757,570,Input,4,On1A4,,
1511,757,905,Input,35,Off1A3,,
1512,757,905,Input,36,Off1A4,,
1513,765,725,Input,1,On1A1,,
1514,765,725,Exit,1,MagEntry,1,
1515,765,725,Entry,2,ITI2sec,,
1516,766,385,Input,33,Off1A1,,
1517,766,725,Exit,2,ITI2sec,Time,
1518,766,725,List,,ITItime,   25,000,
1519,766,725,Entry,25,sec4,,
1520,766,725,Reg,21,stage4,   12,000,
1521,767,320,Input,2,On1A2,,
1522,767,320,Exit,25,sec4,2,
1523,767,320,Entry,26,prematuresec8,,
1524,767,320,Reg,17,premsec4,    8,000,
1525,767,325,Exit,26,prematuresec8,Time,
1526,767,325,Entry,4,Premature,,
1527,767,325,Reg,5,ComptPremat,   34,000,
1528,767,330,Exit,4,Premature,Time,
1529,767,330,Entry,5,TimeOut,,
1530,767,660,Input,34,Off1A2,,
1531,769,830,Input,2,On1A2,,
1532,770,165,Input,34,Off1A2,,
1533,771,956,Input,2,On1A2,,
1534,772,295,Input,34,Off1A2,,
1535,772,335,Exit,5,TimeOut,Time,
1536,772,335,Entry,1,MagEntry,,
1537,772,335,Reg,2,ComptNbessai,   47,000,
1538,772,335,Reg,12,Accuracy,   16,667,
1539,772,335,Reg,13,Omission,   12,766,
1540,777,900,Input,1,On1A1,,
1541,777,900,Exit,1,MagEntry,1,
1542,777,900,Entry,2,ITI2sec,,
1543,778,241,Input,33,Off1A1,,
1544,778,295,Input,1,On1A1,,
1545,778,900,Exit,2,ITI2sec,Time,
1546,778,900,List,,ITItime,   19,000,
1547,778,900,Entry,19,sec5,,
1548,778,900,Reg,18,stage1,   12,000,
1549,779,285,Input,33,Off1A1,,
1550,781,370,Input,1,On1A1,,
1551,781,705,Input,33,Off1A1,,
1552,783,310,Input,3,On1A3,,
1553,783,310,Exit,19,sec5,3,
1554,783,310,Entry,20,prematuresec5,,
1555,783,310,Reg,14,premsec1,    8,000,
1556,783,315,Exit,20,prematuresec5,Time,
1557,783,315,Entry,4,Premature,,
1558,783,315,Reg,5,ComptPremat,   35,000,
1559,783,320,Exit,4,Premature,Time,
1560,783,320,Entry,5,TimeOut,,
1561,783,970,Input,2,On1A2,,
1562,783,975,Input,35,Off1A3,,
1563,784,300,Input,34,Off1A2,,
1564,786,220,Input,1,On1A1,,
1565,786,555,Input,33,Off1A1,,
1566,786,610,Input,1,On1A1,,
1567,787,275,Input,33,Off1A1,,
1568,787,505,Input,1,On1A1,,
1569,787,845,Input,33,Off1A1,,
1570,788,325,Exit,5,TimeOut,Time,
1571,788,325,Entry,1,MagEntry,,
1572,788,325,Reg,2,ComptNbessai,   48,000,
1573,788,325,Reg,12,Accuracy,   16,667,
1574,788,325,Reg,13,Omission,   12,500,
1575,791,220,Input,3,On1A3,,
1576,791,220,Input,4,On1A4,,
1577,791,560,Input,35,Off1A3,,
1578,791,560,Input,36,Off1A4,,
1579,792,635,Input,1,On1A1,,
1580,792,635,Exit,1,MagEntry,1,
1581,792,635,Entry,2,ITI2sec,,
1582,792,970,Input,33,Off1A1,,
1583,793,635,Exit,2,ITI2sec,Time,
1584,793,635,List,,ITItime,   21,000,
1585,793,635,Entry,21,sec2,,
1586,793,635,Reg,19,stage2,   12,000,
1587,794,660,Input,2,On1A2,,
1588,794,660,Exit,21,sec2,2,
1589,794,660,Entry,22,prematuresec6,,
1590,794,660,Reg,15,premsec2,    9,000,
1591,794,665,Exit,22,prematuresec6,Time,
1592,794,665,Entry,4,Premature,,
1593,794,665,Reg,5,ComptPremat,   36,000,
1594,794,670,Exit,4,Premature,Time,
1595,794,670,Entry,5,TimeOut,,
1596,795,325,Input,34,Off1A2,,
1597,797,495,Input,2,On1A2,,
1598,797,830,Input,34,Off1A2,,
1599,799,675,Exit,5,TimeOut,Time,
1600,799,675,Entry,1,MagEntry,,
1601,799,675,Reg,2,ComptNbessai,   49,000,
1602,799,675,Reg,12,Accuracy,   16,667,
1603,799,675,Reg,13,Omission,   12,245,
1604,806,795,Input,2,On1A2,,
1605,806,795,Input,3,On1A3,,
1606,807,125,Input,4,On1A4,,
1607,807,131,Input,34,Off1A2,,
1608,807,131,Input,35,Off1A3,,
1609,807,455,Input,36,Off1A4,,
1610,808,355,Input,1,On1A1,,
1611,808,355,Exit,1,MagEntry,1,
1612,808,355,Entry,2,ITI2sec,,
1613,809,355,Exit,2,ITI2sec,Time,
1614,809,355,List,,ITItime,   19,000,
1615,809,355,Entry,19,sec5,,
1616,809,355,Reg,18,stage1,   13,000,
1617,809,995,Input,33,Off1A1,,
1618,810,625,Input,2,On1A2,,
1619,810,625,Exit,19,sec5,2,
1620,810,625,Entry,20,prematuresec5,,
1621,810,625,Reg,14,premsec1,    9,000,
1622,810,630,Exit,20,prematuresec5,Time,
1623,810,630,Entry,4,Premature,,
1624,810,630,Reg,5,ComptPremat,   37,000,
1625,810,635,Exit,4,Premature,Time,
1626,810,635,Entry,5,TimeOut,,
1627,810,965,Input,34,Off1A2,,
1628,812,615,Input,2,On1A2,,
1629,813,275,Input,34,Off1A2,,
1630,815,640,Exit,5,TimeOut,Time,
1631,815,640,Entry,1,MagEntry,,
1632,815,640,Reg,2,ComptNbessai,   50,000,
1633,815,640,Reg,12,Accuracy,   16,667,
1634,815,640,Reg,13,Omission,   12,000,
1635,816,890,Input,1,On1A1,,
1636,816,890,Exit,1,MagEntry,1,
1637,816,890,Entry,2,ITI2sec,,
1638,817,225,Input,33,Off1A1,,
1639,817,890,Exit,2,ITI2sec,Time,
1640,817,890,List,,ITItime,   23,000,
1641,817,890,Entry,23,sec3,,
1642,817,890,Reg,20,stage3,   13,000,
1643,820,325,Input,3,On1A3,,
1644,820,325,Input,4,On1A4,,
1645,820,325,Exit,23,sec3,3,
1646,820,325,Entry,24,prematuresec7,,
1647,820,325,Reg,16,premsec3,   12,000,
1648,820,335,Exit,24,prematuresec7,Time,
1649,820,335,Entry,4,Premature,,
1650,820,335,Reg,5,ComptPremat,   38,000,
1651,820,340,Exit,4,Premature,Time,
1652,820,340,Entry,5,TimeOut,,
1653,820,665,Input,35,Off1A3,,
1654,820,665,Input,36,Off1A4,,
1655,825,345,Exit,5,TimeOut,Time,
1656,825,345,Entry,1,MagEntry,,
1657,825,345,Reg,2,ComptNbessai,   51,000,
1658,825,345,Reg,12,Accuracy,   16,667,
1659,825,345,Reg,13,Omission,   11,765,
1660,830,020,Input,1,On1A1,,
1661,830,020,Exit,1,MagEntry,1,
1662,830,020,Entry,2,ITI2sec,,
1663,830,680,Input,33,Off1A1,,
1664,831,020,Exit,2,ITI2sec,Time,
1665,831,020,List,,ITItime,   25,000,
1666,831,020,Entry,25,sec4,,
1667,831,020,Reg,21,stage4,   13,000,
1668,832,016,Input,3,On1A3,,
1669,832,016,Input,4,On1A4,,
1670,832,016,Exit,25,sec4,3,
1671,832,016,Entry,26,prematuresec8,,
1672,832,016,Reg,17,premsec4,    9,000,
1673,832,020,Exit,26,prematuresec8,Time,
1674,832,020,Entry,4,Premature,,
1675,832,020,Reg,5,ComptPremat,   39,000,
1676,832,025,Exit,4,Premature,Time,
1677,832,025,Entry,5,TimeOut,,
1678,833,000,Input,35,Off1A3,,
1679,833,000,Input,36,Off1A4,,
1680,837,030,Exit,5,TimeOut,Time,
1681,837,030,Entry,1,MagEntry,,
1682,837,030,Reg,2,ComptNbessai,   52,000,
1683,837,030,Reg,12,Accuracy,   16,667,
1684,837,030,Reg,13,Omission,   11,538,
1685,838,270,Input,1,On1A1,,
1686,838,270,Exit,1,MagEntry,1,
1687,838,270,Entry,2,ITI2sec,,
1688,838,610,Input,33,Off1A1,,
1689,839,270,Exit,2,ITI2sec,Time,
1690,839,270,List,,ITItime,   21,000,
1691,839,270,Entry,21,sec2,,
1692,839,270,Reg,19,stage2,   13,000,
1693,839,645,Input,1,On1A1,,
1694,839,980,Input,33,Off1A1,,
1695,840,445,Input,1,On1A1,,
1696,840,780,Input,33,Off1A1,,
1697,840,860,Input,1,On1A1,,
1698,841,850,Input,33,Off1A1,,
1699,845,275,Exit,21,sec2,Time,
1700,845,275,Entry,3,RandomHole,,
1701,845,536,Input,1,On1A1,,
1702,845,875,Input,33,Off1A1,,
1703,846,275,Exit,3,RandomHole,Time,
1704,846,275,List,,Pseudo1a5,   12,000,
1705,846,275,Entry,12,hole4,,
1706,846,275,Reg,11,HoleNumber,    4,000,
1707,846,845,Input,2,On1A2,,
1708,846,845,Exit,12,hole4,2,
1709,846,845,Entry,18,IncorrectResp,,
1710,846,845,Reg,4,ComptIncR,    6,000,
1711,846,845,Reg,1,ComptOmision,    0,000,
1712,846,855,Exit,18,IncorrectResp,Time,
1713,846,855,Entry,5,TimeOut,,
1714,847,185,Input,34,Off1A2,,
1715,851,575,Input,2,On1A2,,
1716,851,860,Exit,5,TimeOut,Time,
1717,851,860,Entry,1,MagEntry,,
1718,851,860,Reg,2,ComptNbessai,   53,000,
1719,851,860,Reg,12,Accuracy,   14,286,
1720,851,860,Reg,13,Omission,   11,321,
1721,851,915,Input,34,Off1A2,,
1722,852,315,Input,3,On1A3,,
1723,852,650,Input,35,Off1A3,,
1724,857,260,Input,2,On1A2,,
1725,857,600,Input,34,Off1A2,,
1726,859,250,Input,1,On1A1,,
1727,859,250,Exit,1,MagEntry,1,
1728,859,250,Entry,2,ITI2sec,,
1729,859,585,Input,33,Off1A1,,
1730,860,045,Input,1,On1A1,,
1731,860,250,Exit,2,ITI2sec,Time,
1732,860,250,List,,ITItime,   25,000,
1733,860,250,Entry,25,sec4,,
1734,860,250,Reg,21,stage4,   14,000,
1735,860,705,Input,33,Off1A1,,
1736,863,060,Input,1,On1A1,,
1737,864,255,Exit,25,sec4,Time,
1738,864,255,Entry,3,RandomHole,,
1739,864,375,Input,33,Off1A1,,
1740,865,255,Exit,3,RandomHole,Time,
1741,865,255,List,,Pseudo1a5,    8,000,
1742,865,255,Entry,8,hole2,,
1743,865,255,Reg,11,HoleNumber,    2,000,
1744,866,255,Exit,8,hole2,Time,
1745,866,255,Entry,9,Holdhole2,,
1746,866,775,Input,4,On1A4,,
1747,866,775,Exit,9,Holdhole2,4,
1748,866,775,Entry,18,IncorrectResp,,
1749,866,775,Reg,4,ComptIncR,    7,000,
1750,866,775,Reg,1,ComptOmision,    0,000,
1751,866,785,Exit,18,IncorrectResp,Time,
1752,866,785,Entry,5,TimeOut,,
1753,867,115,Input,36,Off1A4,,
1754,867,135,Input,3,On1A3,,
1755,868,125,Input,35,Off1A3,,
1756,871,460,Input,2,On1A2,,
1757,871,791,Exit,5,TimeOut,Time,
1758,871,791,Entry,1,MagEntry,,
1759,871,791,Reg,2,ComptNbessai,   54,000,
1760,871,791,Reg,12,Accuracy,   12,500,
1761,871,791,Reg,13,Omission,   11,111,
1762,872,125,Input,34,Off1A2,,
1763,872,630,Input,2,On1A2,,
1764,872,970,Input,34,Off1A2,,
1765,875,955,Input,1,On1A1,,
1766,875,955,Exit,1,MagEntry,1,
1767,875,955,Entry,2,ITI2sec,,
1768,876,955,Exit,2,ITI2sec,Time,
1769,876,955,List,,ITItime,   23,000,
1770,876,955,Entry,23,sec3,,
1771,876,955,Reg,20,stage3,   14,000,
1772,877,270,Input,33,Off1A1,,
1773,883,960,Exit,23,sec3,Time,
1774,883,960,Entry,3,RandomHole,,
1775,884,960,Exit,3,RandomHole,Time,
1776,884,960,List,,Pseudo1a5,   10,000,
1777,884,960,Entry,10,hole3,,
1778,884,960,Reg,11,HoleNumber,    3,000,
1779,885,960,Exit,10,hole3,Time,
1780,885,960,Entry,11,Holdhole3,,
1781,886,315,Input,4,On1A4,,
1782,886,315,Exit,11,Holdhole3,4,
1783,886,315,Entry,18,IncorrectResp,,
1784,886,315,Reg,4,ComptIncR,    8,000,
1785,886,315,Reg,1,ComptOmision,    0,000,
1786,886,325,Exit,18,IncorrectResp,Time,
1787,886,325,Entry,5,TimeOut,,
1788,887,950,Input,3,On1A3,,
1789,887,955,Input,36,Off1A4,,
1790,888,610,Input,35,Off1A3,,
1791,888,660,Input,3,On1A3,,
1792,889,320,Input,35,Off1A3,,
1793,891,330,Exit,5,TimeOut,Time,
1794,891,330,Entry,1,MagEntry,,
1795,891,330,Reg,2,ComptNbessai,   55,000,
1796,891,330,Reg,12,Accuracy,   11,111,
1797,891,330,Reg,13,Omission,   10,909,
1798,899,845,Input,1,On1A1,,
1799,899,845,Exit,1,MagEntry,1,
1800,899,845,Entry,2,ITI2sec,,
1801,900,185,Input,33,Off1A1,,
1802,900,845,Exit,2,ITI2sec,Time,
1803,900,845,List,,ITItime,   19,000,
1804,900,845,Entry,19,sec5,,
1805,900,845,Reg,18,stage1,   14,000,
1806,904,885,Input,4,On1A4,,
1807,904,885,Exit,19,sec5,4,
1808,904,885,Entry,20,prematuresec5,,
1809,904,885,Reg,14,premsec1,   10,000,
1810,904,890,Exit,20,prematuresec5,Time,
1811,904,890,Entry,4,Premature,,
1812,904,890,Reg,5,ComptPremat,   40,000,
1813,904,896,Exit,4,Premature,Time,
1814,904,896,Entry,5,TimeOut,,
1815,905,220,Input,36,Off1A4,,
1816,905,230,Input,4,On1A4,,
1817,905,235,Input,3,On1A3,,
1818,905,895,Input,35,Off1A3,,
1819,905,895,Input,36,Off1A4,,
1820,906,655,Input,2,On1A2,,
1821,906,995,Input,34,Off1A2,,
1822,909,900,Exit,5,TimeOut,Time,
1823,909,900,Entry,1,MagEntry,,
1824,909,900,Reg,2,ComptNbessai,   56,000,
1825,909,900,Reg,12,Accuracy,   11,111,
1826,909,900,Reg,13,Omission,   10,714,
1827,910,100,Input,2,On1A2,,
1828,910,435,Input,34,Off1A2,,
1829,911,630,Input,1,On1A1,,
1830,911,630,Exit,1,MagEntry,1,
1831,911,630,Entry,2,ITI2sec,,
1832,912,630,Exit,2,ITI2sec,Time,
1833,912,630,List,,ITItime,   21,000,
1834,912,630,Entry,21,sec2,,
1835,912,630,Reg,19,stage2,   14,000,
1836,914,575,Input,33,Off1A1,,
1837,918,635,Exit,21,sec2,Time,
1838,918,635,Entry,3,RandomHole,,
1839,919,635,Exit,3,RandomHole,Time,
1840,919,635,List,,Pseudo1a5,    8,000,
1841,919,635,Entry,8,hole2,,
1842,919,635,Reg,11,HoleNumber,    2,000,
1843,920,635,Exit,8,hole2,Time,
1844,920,635,Entry,9,Holdhole2,,
1845,921,635,Exit,9,Holdhole2,Time,
1846,921,635,Entry,16,Omission,,
1847,921,635,Reg,1,ComptOmision,    1,000,
1848,921,635,Reg,8,Omision,    7,000,
1849,921,645,Exit,16,Omission,Time,
1850,921,645,Entry,5,TimeOut,,
1851,921,820,Input,4,On1A4,,
1852,922,155,Input,36,Off1A4,,
1853,922,210,Input,3,On1A3,,
1854,922,876,Input,35,Off1A3,,
1855,926,435,Input,2,On1A2,,
1856,926,650,Exit,5,TimeOut,Time,
1857,926,650,Entry,1,MagEntry,,
1858,926,650,Reg,2,ComptNbessai,   57,000,
1859,926,650,Reg,12,Accuracy,   11,111,
1860,926,650,Reg,13,Omission,   12,281,
1861,926,775,Input,34,Off1A2,,
1862,929,385,Input,1,On1A1,,
1863,929,385,Exit,1,MagEntry,1,
1864,929,385,Entry,2,ITI2sec,,
1865,930,050,Input,33,Off1A1,,
1866,930,385,Exit,2,ITI2sec,Time,
1867,930,385,List,,ITItime,   23,000,
1868,930,385,Entry,23,sec3,,
1869,930,385,Reg,20,stage3,   15,000,
1870,932,660,Input,1,On1A1,,
1871,933,975,Input,33,Off1A1,,
1872,934,725,Input,1,On1A1,,
1873,935,060,Input,33,Off1A1,,
1874,937,380,Input,2,On1A2,,
1875,937,380,Input,3,On1A3,,
1876,937,380,Exit,23,sec3,2,
1877,937,380,Entry,24,prematuresec7,,
1878,937,380,Reg,16,premsec3,   13,000,
1879,937,390,Exit,24,prematuresec7,Time,
1880,937,390,Entry,4,Premature,,
1881,937,390,Reg,5,ComptPremat,   41,000,
1882,937,395,Exit,4,Premature,Time,
1883,937,395,Entry,5,TimeOut,,
1884,937,720,Input,34,Off1A2,,
1885,937,720,Input,35,Off1A3,,
1886,937,810,Input,3,On1A3,,
1887,937,810,Input,4,On1A4,,
1888,938,150,Input,35,Off1A3,,
1889,938,150,Input,36,Off1A4,,
1890,938,755,Input,1,On1A1,,
1891,939,090,Input,33,Off1A1,,
1892,939,895,Input,2,On1A2,,
1893,940,235,Input,34,Off1A2,,
1894,940,670,Input,2,On1A2,,
1895,941,330,Input,34,Off1A2,,
1896,942,400,Exit,5,TimeOut,Time,
1897,942,400,Entry,1,MagEntry,,
1898,942,400,Reg,2,ComptNbessai,   58,000,
1899,942,400,Reg,12,Accuracy,   11,111,
1900,942,400,Reg,13,Omission,   12,069,
1901,943,795,Input,1,On1A1,,
1902,943,795,Exit,1,MagEntry,1,
1903,943,795,Entry,2,ITI2sec,,
1904,944,130,Input,33,Off1A1,,
1905,944,290,Input,1,On1A1,,
1906,944,795,Exit,2,ITI2sec,Time,
1907,944,795,List,,ITItime,   25,000,
1908,944,795,Entry,25,sec4,,
1909,944,795,Reg,21,stage4,   15,000,
1910,946,255,Input,33,Off1A1,,
1911,948,800,Exit,25,sec4,Time,
1912,948,800,Entry,3,RandomHole,,
1913,949,670,Input,2,On1A2,,
1914,949,670,Input,3,On1A3,,
1915,949,800,Exit,3,RandomHole,Time,
1916,949,800,List,,Pseudo1a5,   14,000,
1917,949,800,Entry,14,hole5,,
1918,949,800,Reg,11,HoleNumber,    5,000,
1919,950,000,Input,4,On1A4,,
1920,950,000,Exit,14,hole5,4,
1921,950,000,Entry,18,IncorrectResp,,
1922,950,000,Reg,4,ComptIncR,    9,000,
1923,950,000,Reg,1,ComptOmision,    0,000,
1924,950,010,Input,34,Off1A2,,
1925,950,010,Exit,18,IncorrectResp,Time,
1926,950,010,Entry,5,TimeOut,,
1927,951,645,Input,35,Off1A3,,
1928,951,645,Input,36,Off1A4,,
1929,955,011,Exit,5,TimeOut,Time,
1930,955,011,Entry,1,MagEntry,,
1931,955,011,Reg,2,ComptNbessai,   59,000,
1932,955,011,Reg,12,Accuracy,   10,000,
1933,955,011,Reg,13,Omission,   11,864,
1934,957,430,Input,3,On1A3,,
1935,957,770,Input,35,Off1A3,,
1936,958,075,Input,4,On1A4,,
1937,958,735,Input,36,Off1A4,,
1938,958,945,Input,2,On1A2,,
1939,958,945,Input,3,On1A3,,
1940,959,275,Input,4,On1A4,,
1941,959,280,Input,34,Off1A2,,
1942,959,605,Input,35,Off1A3,,
1943,959,605,Input,36,Off1A4,,
1944,962,780,Input,1,On1A1,,
1945,962,780,Exit,1,MagEntry,1,
1946,962,780,Entry,2,ITI2sec,,
1947,963,115,Input,33,Off1A1,,
1948,963,780,Exit,2,ITI2sec,Time,
1949,963,780,List,,ITItime,   19,000,
1950,963,780,Entry,19,sec5,,
1951,963,780,Reg,18,stage1,   15,000,
1952,964,685,Input,1,On1A1,,
1953,965,675,Input,33,Off1A1,,
1954,968,785,Exit,19,sec5,Time,
1955,968,785,Entry,3,RandomHole,,
1956,969,335,Input,2,On1A2,,
1957,969,785,Exit,3,RandomHole,Time,
1958,969,785,List,,Pseudo1a5,    6,000,
1959,969,785,Entry,6,hole1,,
1960,969,785,Reg,11,HoleNumber,    1,000,
1961,969,995,Input,34,Off1A2,,
1962,970,125,Input,2,On1A2,,
1963,970,125,Exit,6,hole1,2,
1964,970,125,Entry,17,CorrectResp,,
1965,970,125,Reg,3,ComptCR,    2,000,
1966,970,125,Reg,6,Reward,    2,000,
1967,970,125,Reg,7,CptReward,    2,000,
1968,970,125,Reg,1,ComptOmision,    0,000,
1969,970,130,Exit,17,CorrectResp,Time,
1970,970,130,Entry,1,MagEntry,,
1971,970,130,Reg,2,ComptNbessai,   60,000,
1972,970,130,Reg,12,Accuracy,   18,182,
1973,970,130,Reg,13,Omission,   11,667,
1974,970,790,Input,34,Off1A2,,
1975,971,425,Input,1,On1A1,,
1976,971,425,Exit,1,MagEntry,1,
1977,971,425,Entry,2,ITI2sec,,
1978,972,425,Exit,2,ITI2sec,Time,
1979,972,425,List,,ITItime,   21,000,
1980,972,425,Entry,21,sec2,,
1981,972,425,Reg,19,stage2,   15,000,
1982,972,740,Input,33,Off1A1,,
1983,974,435,Input,2,On1A2,,
1984,974,435,Input,3,On1A3,,
1985,974,435,Exit,21,sec2,2,
1986,974,435,Entry,22,prematuresec6,,
1987,974,435,Reg,15,premsec2,   10,000,
1988,974,440,Exit,22,prematuresec6,Time,
1989,974,440,Entry,4,Premature,,
1990,974,440,Reg,5,ComptPremat,   42,000,
1991,974,445,Exit,4,Premature,Time,
